#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9928143,9.92814e+06,9.92814e+06,17.3206,11.1387
46,46,46,68.2782,104.961
35,35,35,86.5041,216.584
48,48,48,166.596,582.455
37,37,37,166.219,749.503
62,62,62,340.626,1876.4
55,55,55,356.383,2314.1
49,49,49,371.013,2812.59
45,45,45,381.468,3237.77
36,36,36,340.412,3221.88
44,44,44,462.301,4861.76
32,32,32,368.04,4235.82
42,42,42,527.345,6624.86
38,38,38,512.616,6919.15
39,39,39,566.215,8224.23
42,42,42,649.307,10042.1
37,37,37,610.826,10087.5
37,37,37,648.252,11360.2
48,48,48,885.735,16348.1
48,48,48,937.334,18308.2
39,39,39,797.486,16310.1
40,40,40,858.508,18430.8
39,39,39,875.797,19670.5
27,27,27,634.009,14890.1
48,48,48,1178.22,28924.4
43,43,43,1095.4,27907.6
35,35,35,927.099,24560.4
43,43,43,1182.52,32523.7
52,52,52,1481.01,42185.1
44,44,44,1300.19,38423.8
33,33,33,1004.49,30578.5
51,51,51,1608.82,50755.1
53,53,53,1721.65,55930.3
49,49,49,1643.13,55103.3
37,37,37,1277.69,44124.9
41,41,41,1458.7,51900.5
42,42,42,1533.77,56014
55,55,55,2061.46,77269
51,51,51,1966.74,75848.8
50,50,50,1975.73,78074.4
42,42,42,1704.87,69207.9
34,34,34,1411.49,58600.1
44,44,44,1866.37,79170.5
54,54,54,2349.13,102197
59,59,59,2624.8,116777
55,55,55,2500.2,113659
47,47,47,2184.49,101536
50,50,50,2377.82,113085
46,46,46,2231.82,108286
59,59,59,2919.02,144422
46,46,46,2320.71,117084
54,54,54,2778.26,142945
60,60,60,3149.83,165363
50,50,50,2677.48,143382
58,58,58,3162.47,172440
65,65,65,3604.65,199905
65,65,65,3670.53,207278
57,57,57,3275.71,188255
62,62,62,3631.04,212657
63,63,63,3744.16,222525
76,76,76,4598.02,278187
67,67,67,4120.48,253415
87,87,87,5435.82,339641
79,79,79,5020.12,319014
68,68,68,4385.26,282807
89,89,89,5832.07,382177
94,94,94,6251.82,415808
82,82,82,5540.4,374349
89,89,89,6096.07,417558
98,98,98,6809.31,473139
85,85,85,5990.57,422206
110,110,110,7865.52,562430
119,119,119,8630.4,625924
104,104,104,7640.25,561292
128,128,128,9534.97,710289
132,132,132,9974.83,753780
127,127,127,9716.32,743371
