#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9846999,9.847e+06,9.847e+06,31.9246,23.2173
75,75,75,117.19,189.298
72,72,72,181.329,462.08
81,81,81,287.335,1024.96
73,73,73,331.84,1514.81
82,82,82,452.703,2507.04
92,92,92,597.395,3887.17
99,99,99,739.635,5533.95
84,84,84,711.053,6025.05
84,84,84,796.653,7562.11
91,91,91,955.679,10044.6
85,85,85,978.724,11275.5
102,102,102,1273.36,15905.7
79,79,79,1069.43,14483.6
80,80,80,1157.39,16752.4
90,90,90,1395.44,21643.8
78,78,78,1288.01,21276.2
80,80,80,1399.49,24487.6
81,81,81,1497.95,27708.8
73,73,73,1421.55,27687.8
88,88,88,1810.32,37247.7
74,74,74,1594.18,34349.6
87,87,87,1961.93,44250.3
90,90,90,2115.05,49711.9
82,82,82,2013.34,49441.2
80,80,80,2040.68,52060.5
73,73,73,1937.42,51424.7
93,93,93,2553,70092
95,95,95,2704.37,76992.8
81,81,81,2385.24,70246.2
86,86,86,2626.98,80252.2
107,107,107,3369.14,106094
92,92,92,2992.4,97339
103,103,103,3445.89,115293
99,99,99,3413.31,117692
81,81,81,2878.69,102313
105,105,105,3832.3,139880
87,87,87,3259.9,122156
86,86,86,3308.01,127251
78,78,78,3078.57,121513
96,96,96,3887.74,157452
98,98,98,4067.65,168842
96,96,96,4081.35,173524
113,113,113,4922.77,214467
93,93,93,4137.26,184060
103,103,103,4683.8,212999
95,95,95,4416.63,205341
110,110,110,5228.36,248517
105,105,105,5091.37,246885
119,119,119,5889.84,291525
136,136,136,6870.35,347084
133,133,133,6854.87,353314
118,118,118,6197.86,325547
144,144,144,7706.73,412469
136,136,136,7413.74,404154
143,143,143,7935.53,440380
148,148,148,8368.79,473232
184,184,184,10573.6,607634
174,174,174,10181.6,595793
167,167,167,9936.89,591283
162,162,162,9801.93,593088
180,180,180,11068.6,680647
190,190,190,11875.7,742294
190,190,190,12064.9,766131
185,185,185,11936.4,770170
192,192,192,12578.8,824110
238,238,238,15831,1.05305e+06
200,200,200,13505.6,912021
261,261,261,17874.3,1.22412e+06
229,229,229,15914,1.10593e+06
268,268,268,18900.9,1.33302e+06
267,267,267,19093.8,1.36547e+06
257,257,257,18628.7,1.35033e+06
300,300,300,22048,1.6204e+06
306,306,306,22795.2,1.69813e+06
322,322,322,24307,1.83491e+06
348,348,348,26620.2,2.03634e+06
339,339,339,26272.9,2.03621e+06
318,318,318,24963.3,1.95967e+06
336,336,336,26715.2,2.12413e+06
363,363,363,29219,2.35197e+06
367,367,367,29916.1,2.43865e+06
352,352,352,29045.1,2.39667e+06
354,354,354,29565.9,2.46935e+06
379,379,379,32018.3,2.70497e+06
379,379,379,32403.5,2.77044e+06
401,401,401,34678.5,2.99903e+06
356,356,356,31145.8,2.72492e+06
378,378,378,33455.4,2.96104e+06
392,392,392,35080,3.13933e+06
351,351,351,31764.9,2.8747e+06
362,362,362,33124.4,3.03104e+06
381,381,381,35243.2,3.26009e+06
357,357,357,33373.4,3.11987e+06
395,395,395,37322.1,3.52647e+06
350,350,350,33427.4,3.19258e+06
360,360,360,34734.8,3.35143e+06
337,337,337,32857.6,3.20366e+06
342,342,342,33685.1,3.31782e+06
377,377,377,37510.3,3.73218e+06
390,390,390,39192.4,3.93862e+06
350,350,350,35527.1,3.60623e+06
353,353,353,36179.6,3.70815e+06
370,370,370,38298.8,3.96435e+06
345,345,345,36046.9,3.76635e+06
333,333,333,35125.8,3.7052e+06
344,344,344,36632.9,3.90109e+06
367,367,367,39444.6,4.23948e+06
351,351,351,38078.8,4.13106e+06
339,339,339,37121.4,4.06492e+06
341,341,341,37672.7,4.162e+06
354,354,354,39472.3,4.40135e+06
389,389,389,43757,4.92207e+06
355,355,355,40283.6,4.5712e+06
362,362,362,41448.2,4.74577e+06
372,372,372,42964.5,4.96224e+06
383,383,383,44611.3,5.19629e+06
360,360,360,42286.6,4.96713e+06
378,378,378,44788.6,5.30696e+06
364,364,364,43502.2,5.19906e+06
388,388,388,46746.1,5.63198e+06
425,425,425,51638.6,6.27426e+06
386,386,386,47276.7,5.79041e+06
383,383,383,47293.2,5.83984e+06
392,392,392,48798,6.07464e+06
326,326,326,40912.3,5.13442e+06
381,381,381,48198.7,6.09744e+06
428,428,428,54577.4,6.9596e+06
387,387,387,49719,6.38758e+06
408,408,408,52833.3,6.8416e+06
413,413,413,53902.1,7.03499e+06
421,421,421,55357,7.27889e+06
380,380,380,50345.4,6.67019e+06
434,434,434,57942.9,7.73594e+06
419,419,419,56357.9,7.5805e+06
444,444,444,60170.6,8.15432e+06
444,444,444,60613.4,8.27479e+06
430,430,430,59118.5,8.12793e+06
482,482,482,66754.1,9.24508e+06
498,498,498,69474.8,9.6923e+06
471,471,471,66180.5,9.29911e+06
502,502,502,71025.3,1.0049e+07
496,496,496,70682.4,1.00726e+07
547,547,547,78494.3,1.12639e+07
556,556,556,80342.6,1.16097e+07
565,565,565,82218.4,1.19644e+07
588,588,588,86150.7,1.26224e+07
602,602,602,88784.3,1.30941e+07
570,570,570,84641.9,1.25689e+07
572,572,572,85505.7,1.27819e+07
639,639,639,96162.5,1.44715e+07
625,625,625,94683.3,1.43439e+07
696,696,696,106136,1.61853e+07
672,672,672,103163,1.58373e+07
721,721,721,111407,1.72143e+07
725,725,725,112745,1.75331e+07
717,717,717,112224,1.75651e+07
733,733,733,115448,1.81831e+07
789,789,789,125060,1.98225e+07
777,777,777,123938,1.97691e+07
796,796,796,127768,2.05086e+07
848,848,848,136939,2.21137e+07
844,844,844,137159,2.229e+07
852,852,852,139309,2.27781e+07
896,896,896,147392,2.42461e+07
891,891,891,147468,2.44073e+07
888,888,888,147859,2.46199e+07
922,922,922,154437,2.58685e+07
909,909,909,153165,2.58083e+07
913,913,913,154761,2.62334e+07
936,936,936,159583,2.7208e+07
915,915,915,156924,2.69127e+07
937,937,937,161634,2.78821e+07
957,957,957,166035,2.88065e+07
922,922,922,160890,2.80757e+07
1006,1006,1006,176546,3.09828e+07
1006,1006,1006,177558,3.13389e+07
1109,1109,1109,196840,3.49378e+07
1066,1066,1066,190277,3.39639e+07
1028,1028,1028,184532,3.31246e+07
1118,1118,1118,201810,3.64288e+07
1129,1129,1129,204920,3.71942e+07
1197,1197,1197,218471,3.98746e+07
1283,1283,1283,235432,4.32023e+07
1527,1527,1527,281750,5.19865e+07
1736,1736,1736,322044,5.97424e+07
2060,2060,2060,384211,7.16596e+07
2549,2549,2549,477962,8.96228e+07
2877,2877,2877,542331,1.02233e+08
2952,2952,2952,559425,1.06015e+08
3097,3097,3097,589967,1.12387e+08
3150,3150,3150,603240,1.15523e+08
3013,3013,3013,579990,1.11646e+08
2946,2946,2946,570049,1.10304e+08
3031,3031,3031,589525,1.14662e+08
2872,2872,2872,561482,1.09771e+08
2793,2793,2793,548841,1.07851e+08
2722,2722,2722,537569,1.06165e+08
2691,2691,2691,534156,1.06029e+08
2574,2574,2574,513502,1.02442e+08
2411,2411,2411,483386,9.6915e+07
2191,2191,2191,441446,8.89432e+07
2189,2189,2189,443276,8.97643e+07
2071,2071,2071,421452,8.57662e+07
1960,1960,1960,400794,8.19573e+07
1942,1942,1942,399080,8.2011e+07
1840,1840,1840,379957,7.84608e+07
1700,1700,1700,352735,7.31896e+07
1636,1636,1636,341095,7.11161e+07
1574,1574,1574,329757,6.90849e+07
1429,1429,1429,300786,6.33115e+07
1430,1430,1430,302439,6.39649e+07
1358,1358,1358,288565,6.13181e+07
1235,1235,1235,263664,5.62904e+07
1137,1137,1137,243884,5.23126e+07
1119,1119,1119,241139,5.19642e+07
953,953,953,206322,4.46681e+07
936,936,936,203577,4.42775e+07
895,895,895,195555,4.27282e+07
815,815,815,178893,3.92673e+07
757,757,757,166925,3.68085e+07
710,710,710,157270,3.48364e+07
652,652,652,145056,3.22721e+07
661,661,661,147735,3.30192e+07
546,546,546,122567,2.75141e+07
525,525,525,118371,2.66891e+07
496,496,496,112332,2.54406e+07
459,459,459,104420,2.37549e+07
440,440,440,100547,2.29768e+07
359,359,359,82390.6,1.89087e+07
377,377,377,86897.2,2.00295e+07
358,358,358,82872.7,1.9184e+07
286,286,286,66492,1.54587e+07
280,280,280,65378,1.52653e+07
237,237,237,55580.8,1.30347e+07
229,229,229,53935.2,1.27031e+07
220,220,220,52023.9,1.23022e+07
181,181,181,42984.5,1.02081e+07
172,172,172,41031.1,9.78811e+06
138,138,138,33045.9,7.91328e+06
182,182,182,43768.7,1.05258e+07
138,138,138,33325.3,8.04767e+06
109,109,109,26426.2,6.40682e+06
113,113,113,27516.7,6.70062e+06
90,90,90,22003.3,5.37941e+06
89,89,89,21851.7,5.36512e+06
81,81,81,19965.1,4.92108e+06
76,76,76,18813.6,4.65728e+06
66,66,66,16403.3,4.07678e+06
56,56,56,13974.2,3.48714e+06
56,56,56,14029.2,3.51462e+06
49,49,49,12323.2,3.0992e+06
49,49,49,12368.9,3.12224e+06
44,44,44,11151.8,2.82645e+06
30,30,30,7635.59,1.94341e+06
32,32,32,8173.63,2.08776e+06
40,40,40,10257.3,2.6303e+06
34,34,34,8750.62,2.25216e+06
30,30,30,7750.41,2.0023e+06
25,25,25,6487.65,1.68359e+06
30,30,30,7812.37,2.03444e+06
26,26,26,6798.98,1.77793e+06
36,36,36,9450.27,2.48077e+06
29,29,29,7640.98,2.01327e+06
14,14,14,3702.43,979142
14,14,14,3717.19,986964
16,16,16,4264.45,1.1366e+06
23,23,23,6150.96,1.64497e+06
19,19,19,5101.46,1.36974e+06
20,20,20,5391.28,1.4533e+06
13,13,13,3516.3,951104
13,13,13,3528.57,957755
13,13,13,3541.18,964610
12,12,12,3281.05,897107
8,8,8,2196.25,602940
9,9,9,2477.98,682265
11,11,11,3041.19,840803
9,9,9,2496.53,692520
3,3,3,835.953,232939
7,7,7,1956.34,546756
5,5,5,1401.91,393070
5,5,5,1406.08,395411
4,4,4,1130.26,319373
5,5,5,1416.84,401485
6,6,6,1705.67,484883
5,5,5,1427.37,407475
3,3,3,859.73,246379
4,4,4,1150.37,330840
5,5,5,1441.68,415688
3,3,3,869.449,251981
3,3,3,871.349,253083
3,3,3,873.454,254307
2,2,2,584.842,171020
4,4,4,1173.99,344562
2,2,2,589.527,173771
2,2,2,591.277,174804
1,1,1,296.521,87924.8
1,1,1,297.162,88305.1
1,1,1,298.621,89174.7
4,4,4,1198.04,358828
5,5,5,1502.45,451470
2,2,2,603.817,182297
0,0,0,0,0
1,1,1,303.176,91915.9
4,4,4,1217.98,370866
0,0,0,0,0
1,1,1,306.926,94203.7
0,0,0,0,0
3,3,3,926.15,285918
3,3,3,929.523,288004
1,1,1,310.779,96583.8
0,0,0,0,0
0,0,0,0,0
1,1,1,313.627,98361.7
0,0,0,0,0
1,1,1,315.873,99776
1,1,1,316.722,100313
1,1,1,317.296,100677
1,1,1,318.388,101371
2,2,2,639.126,204241
0,0,0,0,0
1,1,1,321.376,103282
0,0,0,0,0
2,2,2,646.647,209076
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,330.95,109528
0,0,0,0,0
1,1,1,332.035,110247
0,0,0,0,0
1,1,1,334.339,111783
0,0,0,0,0
2,2,2,673.011,226472
1,1,1,337.543,113935
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,692.97,240104
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,352.664,124372
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,359.347,129130
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,367.214,134846
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,374.278,140084
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,392.521,154073
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,411.048,168960
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
