#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9931662,9.93166e+06,9.93166e+06,15.9011,11.4163
40,40,40,57.4212,85.8887
43,43,43,106.322,265.989
39,39,39,140.581,509.717
32,32,32,145.675,665.617
59,59,59,322.022,1762.62
50,50,50,326.557,2136.02
47,47,47,351.11,2627.07
53,53,53,449.828,3822.32
49,49,49,463.382,4386.4
51,51,51,535.173,5620.81
50,50,50,574.601,6606.68
41,41,41,511.847,6393.92
51,51,51,690.956,9365.99
37,37,37,536.395,7779.11
42,42,42,650.694,10084.7
41,41,41,675.493,11132.4
36,36,36,631.415,11077.5
34,34,34,627.801,11594.7
32,32,32,622.627,12117.6
59,59,59,1208.72,24768.1
30,30,30,643.053,13786.5
39,39,39,877.531,19748.2
35,35,35,822.088,19313.6
36,36,36,881.352,21579.9
40,40,40,1020.51,26039.2
37,37,37,980.657,25994.7
41,41,41,1128.99,31091.9
45,45,45,1282.2,36537.2
51,51,51,1504.71,44399.6
47,47,47,1434.41,43781.7
39,39,39,1230.5,38827.1
41,41,41,1331.45,43241.4
39,39,39,1305.76,43721.9
31,31,31,1070.23,36950.9
43,43,43,1524.53,54053.8
38,38,38,1387.67,50677.7
33,33,33,1237.27,46391.5
51,51,51,1966.1,75799.2
36,36,36,1423.19,56266
39,39,39,1576.48,63729.1
32,32,32,1326.45,54986.3
39,39,39,1657.78,70470.5
46,46,46,1999.61,86925.8
42,42,42,1870,83262.1
40,40,40,1819.67,82783.7
39,39,39,1812.55,84242
33,33,33,1564.94,74215.4
41,41,41,1988.32,96428.7
48,48,48,2376.18,117634
44,44,44,2220.8,112093
51,51,51,2627.73,135395
34,34,34,1782.2,93421.5
63,63,63,3369.63,180235
43,43,43,2344.15,127797
42,42,42,2331.12,129388
53,53,53,2995.86,169348
65,65,65,3741.99,215428
62,62,62,3624.63,211907
52,52,52,3094.09,184107
59,59,59,3568.71,215864
64,64,64,3935.12,241961
43,43,43,2684.78,167633
59,59,59,3746.67,237930
64,64,64,4131.24,266680
57,57,57,3736.01,244879
71,71,71,4717.68,313479
61,61,61,4118.1,278017
82,82,82,5617.49,384839
90,90,90,6256.24,434902
71,71,71,5002.47,352466
88,88,88,6295.92,450447
71,71,71,5147.37,373181
91,91,91,6689.55,491766
88,88,88,6557.18,488605
84,84,84,6345.02,479283
96,96,96,7344.88,561959
83,83,83,6433.38,498662
96,96,96,7540.59,592304
109,109,109,8670.52,689715
120,120,120,9657.54,777243
104,104,104,8476.88,690946
117,117,117,9649.35,795821
109,109,109,9103.39,760300
105,105,105,8881.53,751262
110,110,110,9409.45,804899
130,130,130,11242.7,972314
122,122,122,10675.6,934179
147,147,147,13011.3,1.15168e+06
138,138,138,12347.6,1.10482e+06
124,124,124,11224,1.01596e+06
134,134,134,12257.5,1.12126e+06
141,141,141,13043.3,1.20659e+06
122,122,122,11404.2,1.06605e+06
123,123,123,11629.2,1.0995e+06
107,107,107,10217.3,975638
158,158,158,15251.9,1.4723e+06
134,134,134,13060.5,1.27298e+06
130,130,130,12805.4,1.26139e+06
162,162,162,16120.4,1.60413e+06
137,137,137,13768.1,1.38366e+06
133,133,133,13500.1,1.37034e+06
123,123,123,12605.8,1.29194e+06
134,134,134,13864.1,1.43445e+06
149,149,149,15569.7,1.62695e+06
133,133,133,14034.8,1.48104e+06
126,126,126,13425,1.43041e+06
144,144,144,15484.8,1.66514e+06
154,154,154,16713.6,1.81395e+06
113,113,113,12379.2,1.35615e+06
159,159,159,17572.7,1.94214e+06
148,148,148,16497.9,1.83908e+06
153,153,153,17211.6,1.93621e+06
117,117,117,13279.6,1.50726e+06
145,145,145,16603.1,1.90114e+06
139,139,139,16050.1,1.8533e+06
160,160,160,18643,2.17226e+06
138,138,138,16204,1.90269e+06
137,137,137,16233.7,1.92362e+06
148,148,148,17685.4,2.11334e+06
161,161,161,19395.9,2.33668e+06
142,142,142,17248.8,2.09524e+06
138,138,138,16909.8,2.07205e+06
154,154,154,19015.4,2.34798e+06
157,157,157,19549.5,2.43431e+06
168,168,168,21082,2.64555e+06
157,157,157,19859.8,2.51219e+06
154,154,154,19640.2,2.5048e+06
171,171,171,21974.8,2.82394e+06
183,183,183,23697.9,3.06881e+06
172,172,172,22448.9,2.92996e+06
166,166,166,21832.8,2.87152e+06
184,184,184,24376.3,3.22939e+06
180,180,180,24029.4,3.20785e+06
174,174,174,23401.7,3.14737e+06
210,210,210,28456.6,3.8561e+06
226,226,226,30847.5,4.21049e+06
224,224,224,30797,4.23419e+06
228,228,228,31585,4.37551e+06
218,218,218,30416.6,4.2439e+06
212,212,212,29789.5,4.18594e+06
213,213,213,30132,4.26265e+06
228,228,228,32492.1,4.63044e+06
230,230,230,33004.8,4.73619e+06
277,277,277,40027.3,5.78409e+06
245,245,245,35649.4,5.1873e+06
269,269,269,39410.2,5.77385e+06
298,298,298,43954.2,6.48313e+06
262,262,262,38904.7,5.77703e+06
270,270,270,40358.5,6.03264e+06
282,282,282,42432,6.38469e+06
256,256,256,38782.3,5.87527e+06
271,271,271,41333.8,6.30439e+06
256,256,256,39289.3,6.02989e+06
281,281,281,43416.4,6.70815e+06
274,274,274,42611,6.62666e+06
296,296,296,46331.9,7.25221e+06
245,245,245,38586.8,6.07733e+06
292,292,292,46280.8,7.33533e+06
283,283,283,45141.9,7.2007e+06
267,267,267,42847.5,6.87609e+06
271,271,271,43767.9,7.06875e+06
280,280,280,45497.1,7.39284e+06
262,262,262,42842,7.00551e+06
272,272,272,44737.9,7.3584e+06
288,288,288,47670.9,7.89069e+06
251,251,251,41791.7,6.95836e+06
261,261,261,43715.4,7.32199e+06
269,269,269,45325.1,7.63706e+06
270,270,270,45750.1,7.75215e+06
309,309,309,52675.3,8.97958e+06
272,272,272,46651.9,8.00151e+06
259,259,259,44681.9,7.7084e+06
252,252,252,43718.3,7.5845e+06
284,284,284,49564.8,8.65026e+06
273,273,273,47903.6,8.40571e+06
284,284,284,50132.4,8.84952e+06
297,297,297,52716.6,9.35707e+06
257,257,257,45873.4,8.18824e+06
286,286,286,51339.3,9.21583e+06
277,277,277,49997.8,9.02451e+06
269,269,269,48821.2,8.86067e+06
280,280,280,51103.1,9.32691e+06
289,289,289,53024,9.72856e+06
332,332,332,61263.3,1.13048e+07
308,308,308,57141.4,1.06011e+07
326,326,326,60805.1,1.13413e+07
306,306,306,57376.8,1.07585e+07
329,329,329,62014.3,1.16893e+07
375,375,375,71075,1.34711e+07
453,453,453,86308.7,1.64442e+07
507,507,507,97102.1,1.85973e+07
614,614,614,118192,2.27513e+07
729,729,729,141062,2.72957e+07
814,814,814,158322,3.07934e+07
895,895,895,174993,3.42152e+07
990,990,990,194540,3.82281e+07
1072,1072,1072,211732,4.18196e+07
1091,1091,1091,216568,4.29896e+07
1122,1122,1122,223847,4.46592e+07
