#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9906445,9.90644e+06,9.90644e+06,34.482,24.229
90,90,90,136.567,214.381
83,83,83,207.06,522.935
83,83,83,289.992,1020.94
81,81,81,361.839,1622.01
99,99,99,543.215,2988.06
114,114,114,746.687,4899.16
95,95,95,712.036,5344.83
85,85,85,721.014,6124.81
107,107,107,1019.02,9714.14
79,79,79,828.269,8690.42
91,91,91,1050.89,12143.6
94,94,94,1175.52,14709.1
93,93,93,1252.34,16873
95,95,95,1379.45,20040
84,84,84,1301.97,20186.3
88,88,88,1449.18,23872.8
127,127,127,2221.05,38853.7
97,97,97,1792.71,33139.5
112,112,112,2178.64,42388.4
86,86,86,1760.14,36031.3
91,91,91,1961.15,42273.2
99,99,99,2218.63,49726.9
89,89,89,2088.15,49000.1
102,102,102,2499.68,61267.1
87,87,87,2213.81,56339.7
119,119,119,3146.18,83189.5
99,99,99,2721.16,74803.4
94,94,94,2678.44,76327.5
91,91,91,2684.32,79189
99,99,99,3014.58,91803.8
91,91,91,2862.11,90025.9
106,106,106,3448.4,112192
99,99,99,3320.19,111358
93,93,93,3210.3,110825
104,104,104,3692.38,131101
84,84,84,3064.34,111794
91,91,91,3410.24,127808
118,118,118,4544.81,175053
104,104,104,4105.47,162074
94,94,94,3807.95,154268
107,107,107,4435.79,183899
85,85,85,3616.43,153874
112,112,112,4871.76,211920
101,101,101,4494.5,200013
84,84,84,3822.4,173945
88,88,88,4095.19,190582
100,100,100,4750.68,225698
106,106,106,5145.72,249805
100,100,100,4952.73,245303
96,96,96,4848.01,244833
97,97,97,4993.56,257077
91,91,91,4777.7,250847
95,95,95,5080.73,271731
97,97,97,5286.57,288132
106,106,106,5883.24,326542
80,80,80,4519.07,255282
101,101,101,5809.3,334147
97,97,97,5674.86,332009
105,105,105,6246.18,371577
89,89,89,5382.23,325496
92,92,92,5663.25,348620
117,117,117,7308.04,456483
97,97,97,6156.9,390806
103,103,103,6637.17,427697
104,104,104,6813.2,446351
105,105,105,6982.93,464402
92,92,92,6214.56,419798
94,94,94,6441.61,441438
101,101,101,7017.34,487564
89,89,89,6276.94,442704
114,114,114,8151.34,582855
91,91,91,6594.1,477834
99,99,99,7276.14,534778
95,95,95,7078.28,527399
102,102,102,7698.29,581026
108,108,108,8258.07,631450
101,101,101,7835.35,607858
96,96,96,7532.28,590999
95,95,95,7557.33,601201
98,98,98,7894.62,635979
