#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9909541,9.90954e+06,9.90954e+06,39.2038,28.8524
96,96,96,142.314,218.824
84,84,84,204.135,501.559
81,81,81,282.362,990.497
88,88,88,397.457,1802.14
88,88,88,482.685,2653.91
100,100,100,646.638,4191.77
88,88,88,657.224,4915.89
95,95,95,805.363,6834.15
100,100,100,954.182,9114.32
87,87,87,913.188,9591.59
82,82,82,944.94,10896.2
93,93,93,1165.06,14602.4
98,98,98,1321.24,17822
80,80,80,1154.79,16675.2
101,101,101,1565.28,24266.3
104,104,104,1712.9,28219.5
101,101,101,1768.53,30974.5
109,109,109,2012.07,37150.9
97,97,97,1889.15,36800.8
89,89,89,1830.42,37652.6
76,76,76,1633.73,35124.9
102,102,102,2292.61,51538.9
103,103,103,2424.21,57063.6
89,89,89,2183.79,53591.3
86,86,86,2197.24,56145.1
88,88,88,2328.56,61622.6
80,80,80,2194.61,60210.7
83,83,83,2363.18,67291.6
107,107,107,3156.92,93150.3
85,85,85,2600.16,79545.9
92,92,92,2896.79,91217.8
90,90,90,2924.18,95016.2
81,81,81,2715.62,91050.4
98,98,98,3379.67,116561
90,90,90,3196.14,113511
117,117,117,4270.89,155912
101,101,101,3786.68,141978
90,90,90,3467.11,133572
105,105,105,4147.92,163868
101,101,101,4096.58,166166
93,93,93,3859.71,160195
90,90,90,3826.17,162668
94,94,94,4088.13,177803
112,112,112,4981.18,221547
85,85,85,3868.37,176058
94,94,94,4368.44,203022
97,97,97,4612.54,219343
78,78,78,3779.64,183156
84,84,84,4162.32,206256
82,82,82,4142.07,209235
100,100,100,5149.99,265232
93,93,93,4882.98,256390
103,103,103,5512.03,294985
100,100,100,5444.03,296384
86,86,86,4771.13,264700
96,96,96,5428.38,306958
81,81,81,4653.18,267316
83,83,83,4852.92,283751
105,105,105,6251.92,372260
90,90,90,5448.43,329844
96,96,96,5908.56,363664
98,98,98,6117.78,381919
95,95,95,6030.85,382862
106,106,106,6830.93,440213
87,87,87,5699.13,373342
115,115,115,7645.81,508344
85,85,85,5736.24,387119
103,103,103,7053.79,483076
89,89,89,6183.01,429553
89,89,89,6271.44,441927
106,106,106,7579.15,541930
83,83,83,6016.43,436120
78,78,78,5728.78,420761
100,100,100,7452.51,555409
80,80,80,6038.03,455730
111,111,111,8490.67,649483
101,101,101,7824.8,606222
86,86,86,6749.81,529776
92,92,92,7308.37,580576
98,98,98,7886.74,634708
96,96,96,7818.34,636741
100,100,100,8248.41,680372
79,79,79,6597.87,551044
116,116,116,9800.86,828087
96,96,96,8207.07,701632
80,80,80,6923.82,599247
97,97,97,8489.2,742962
102,102,102,9029.93,799419
97,97,97,8680.51,776826
102,102,102,9230.94,835404
82,82,82,7506.32,687139
99,99,99,9158.71,847301
88,88,88,8231.23,769929
112,112,112,10583.3,1.00007e+06
86,86,86,8208.53,783495
91,91,91,8782.42,847598
105,105,105,10242.6,999153
78,78,78,7682.93,756767
96,96,96,9557.12,951452
104,104,104,10449.6,1.04994e+06
97,97,97,9842.55,998728
87,87,87,8916.33,913810
97,97,97,10038.4,1.03887e+06
92,92,92,9606.95,1.0032e+06
108,108,108,11390.4,1.20132e+06
109,109,109,11609.6,1.23654e+06
89,89,89,9570.52,1.02916e+06
88,88,88,9545.47,1.03542e+06
92,92,92,10071,1.10244e+06
107,107,107,11824,1.30662e+06
86,86,86,9592.19,1.06989e+06
100,100,100,11252.4,1.26617e+06
91,91,91,10331.3,1.17292e+06
87,87,87,9961.44,1.14059e+06
88,88,88,10164.5,1.17407e+06
105,105,105,12230.5,1.42462e+06
97,97,97,11394.3,1.33847e+06
97,97,97,11499.4,1.36327e+06
85,85,85,10157.6,1.21386e+06
88,88,88,10602.7,1.27749e+06
98,98,98,11910.7,1.44762e+06
92,92,92,11268.9,1.3803e+06
117,117,117,14446.7,1.78384e+06
100,100,100,12455,1.55128e+06
109,109,109,13679.5,1.7168e+06
94,94,94,11898.7,1.50617e+06
87,87,87,11093.8,1.41463e+06
111,111,111,14262.4,1.83259e+06
96,96,96,12428.3,1.60899e+06
86,86,86,11221.5,1.46422e+06
95,95,95,12492.9,1.64288e+06
108,108,108,14308.2,1.89561e+06
105,105,105,14016.5,1.87107e+06
86,86,86,11560.6,1.55404e+06
113,113,113,15315,2.07568e+06
102,102,102,13925.3,1.90112e+06
95,95,95,13064.1,1.79654e+06
96,96,96,13299,1.84233e+06
100,100,100,13942.9,1.94407e+06
95,95,95,13353.5,1.87701e+06
98,98,98,13867.3,1.96228e+06
100,100,100,14255.7,2.03227e+06
102,102,102,14637.7,2.10062e+06
125,125,125,18063.8,2.61042e+06
105,105,105,15274.7,2.22208e+06
109,109,109,15965.2,2.33842e+06
112,112,112,16513.1,2.43469e+06
90,90,90,13363.5,1.98428e+06
94,94,94,14050.1,2.10005e+06
110,110,110,16550.1,2.49008e+06
100,100,100,15147.7,2.29453e+06
112,112,112,17077.7,2.60399e+06
134,134,134,20568.5,3.15721e+06
103,103,103,15916.9,2.45968e+06
117,117,117,18194.3,2.82934e+06
98,98,98,15338.3,2.40065e+06
118,118,118,18584.5,2.927e+06
120,120,120,19025,3.01627e+06
89,89,89,14194.1,2.26375e+06
103,103,103,16536.2,2.65484e+06
95,95,95,15343.6,2.47816e+06
100,100,100,16258.1,2.64326e+06
120,120,120,19616.3,3.20668e+06
95,95,95,15624.7,2.56981e+06
125,125,125,20687.2,3.42368e+06
99,99,99,16482.2,2.74409e+06
95,95,95,15912.7,2.66542e+06
107,107,107,18023.9,3.03608e+06
116,116,116,19664.9,3.33371e+06
118,118,118,20117.9,3.42992e+06
134,134,134,22977.6,3.94008e+06
94,94,94,16213.1,2.79645e+06
124,124,124,21510,3.7313e+06
99,99,99,17278.9,3.01577e+06
130,130,130,22814.4,4.00382e+06
129,129,129,22766.3,4.01786e+06
135,135,135,23956.1,4.25108e+06
96,96,96,17137.7,3.05941e+06
119,119,119,21359.5,3.83384e+06
114,114,114,20577,3.71417e+06
115,115,115,20872,3.78818e+06
135,135,135,24640.2,4.49735e+06
144,144,144,26426.6,4.84978e+06
120,120,120,22141,4.08521e+06
145,145,145,26894.7,4.98848e+06
153,153,153,28532.9,5.32109e+06
165,165,165,30942.8,5.80279e+06
162,162,162,30537.8,5.75655e+06
178,178,178,33728.5,6.3911e+06
157,157,157,29908.1,5.69745e+06
186,186,186,35606.3,6.8162e+06
167,167,167,32146.4,6.18799e+06
185,185,185,35799,6.92742e+06
205,205,205,39877.7,7.75725e+06
176,176,176,34412.6,6.72856e+06
173,173,173,33996.3,6.68065e+06
175,175,175,34563.9,6.82664e+06
190,190,190,37713.5,7.48586e+06
185,185,185,36906.8,7.36277e+06
164,164,164,32880.4,6.59223e+06
162,162,162,32641.8,6.57708e+06
172,172,172,34837.7,7.05623e+06
132,132,132,26854.3,5.46329e+06
136,136,136,27812,5.68756e+06
157,157,157,32268.1,6.63204e+06
144,144,144,29727.2,6.13686e+06
144,144,144,29884,6.20176e+06
166,166,166,34614.2,7.21775e+06
156,156,156,32685.2,6.84823e+06
163,163,163,34316.2,7.22456e+06
134,134,134,28345,5.99583e+06
134,134,134,28473.4,6.05028e+06
157,157,157,33519.2,7.1563e+06
152,152,152,32602.7,6.99302e+06
131,131,131,28228.3,6.08272e+06
126,126,126,27279.7,5.90624e+06
125,125,125,27189.8,5.91429e+06
124,124,124,27094.5,5.92028e+06
124,124,124,27220.1,5.97526e+06
123,123,123,27119.6,5.97946e+06
140,140,140,31007.2,6.86749e+06
116,116,116,25806,5.74096e+06
130,130,130,29058.6,6.4954e+06
94,94,94,21105.1,4.73857e+06
107,107,107,24128.5,5.44099e+06
132,132,132,29896,6.77099e+06
128,128,128,29115.2,6.62261e+06
105,105,105,23996.9,5.4843e+06
95,95,95,21804,5.00438e+06
118,118,118,27195.7,6.26786e+06
114,114,114,26396.1,6.1119e+06
111,111,111,25810.7,6.00176e+06
116,116,116,27088.8,6.3259e+06
102,102,102,23914.6,5.60697e+06
101,101,101,23783.3,5.60047e+06
109,109,109,25778.8,6.09674e+06
126,126,126,29925.4,7.10738e+06
119,119,119,28382.2,6.76934e+06
104,104,104,24906.3,5.96465e+06
97,97,97,23329.3,5.6109e+06
95,95,95,22942.4,5.54059e+06
103,103,103,24984.5,6.06044e+06
97,97,97,23618.1,5.75067e+06
119,119,119,29099.6,7.11587e+06
109,109,109,26758.9,6.56915e+06
103,103,103,25391.3,6.25941e+06
83,83,83,20539.1,5.08259e+06
127,127,127,31561.6,7.8436e+06
96,96,96,23951.1,5.97559e+06
102,102,102,25549.9,6.39997e+06
98,98,98,24647.7,6.19908e+06
117,117,117,29548,7.46228e+06
99,99,99,25097.1,6.36226e+06
90,90,90,22904.9,5.82926e+06
98,98,98,25035.5,6.39567e+06
96,96,96,24627.1,6.31764e+06
107,107,107,27555.7,7.0964e+06
93,93,93,24038,6.21317e+06
101,101,101,26208.7,6.80098e+06
78,78,78,20320.7,5.294e+06
104,104,104,27200.3,7.114e+06
93,93,93,24410.8,6.40742e+06
91,91,91,23980.7,6.31949e+06
94,94,94,24862.9,6.57621e+06
111,111,111,29467.5,7.82286e+06
104,104,104,27708.4,7.38225e+06
99,99,99,26483.1,7.0844e+06
104,104,104,27921.7,7.49634e+06
102,102,102,27490.2,7.40892e+06
79,79,79,21370,5.7807e+06
99,99,99,26880.5,7.29861e+06
94,94,94,25615,6.9801e+06
95,95,95,25986.5,7.10844e+06
104,104,104,28540.1,7.83211e+06
88,88,88,24250.1,6.68261e+06
91,91,91,25160.3,6.95647e+06
105,105,105,29140.4,8.08729e+06
98,98,98,27301,7.60556e+06
91,91,91,25433.4,7.10832e+06
93,93,93,26089,7.31866e+06
93,93,93,26180,7.36979e+06
93,93,93,26267.8,7.41931e+06
86,86,86,24381.4,6.91224e+06
93,93,93,26460.2,7.52843e+06
89,89,89,25411.3,7.25547e+06
106,106,106,30367.1,8.69963e+06
97,97,97,27885.6,8.01656e+06
102,102,102,29427.2,8.4898e+06
94,94,94,27214.9,7.87925e+06
92,92,92,26728.6,7.76543e+06
81,81,81,23613.1,6.88367e+06
95,95,95,27785.8,8.12685e+06
