#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9907886,9.90789e+06,9.90789e+06,30.9813,22.0754
79,79,79,118.947,186.473
85,85,85,214.059,545.157
82,82,82,284.644,994.568
90,90,90,403.364,1816.39
112,112,112,613.462,3368.37
90,90,90,587.595,3844.14
95,95,95,712.164,5346.96
114,114,114,968.08,8229.86
94,94,94,892.862,8488.78
85,85,85,887.991,9284.35
92,92,92,1062.84,12286.8
86,86,86,1077.77,13513.7
118,118,118,1599.56,21692.6
89,89,89,1287.83,18642.5
92,92,92,1427.73,22163.1
89,89,89,1466.13,24158.1
89,89,89,1561.05,27388.6
100,100,100,1846.66,34109.7
112,112,112,2182.08,42522.1
91,91,91,1866.84,38305.8
95,95,95,2039.57,43796.7
96,96,96,2160.24,48618.5
96,96,96,2257.08,53074.7
77,77,77,1885.29,46165
111,111,111,2826.24,71970
95,95,95,2520.48,66880
92,92,92,2528.35,69492.6
91,91,91,2595.71,74048
88,88,88,2594.58,76505.5
107,107,107,3264.75,99621.6
109,109,109,3427.15,107764
87,87,87,2825.94,91800.1
107,107,107,3583.08,119996
101,101,101,3488.02,120467
95,95,95,3369.54,119522
95,95,95,3472.21,126916
74,74,74,2776.71,104196
120,120,120,4622.08,178039
83,83,83,3282.62,129833
100,100,100,4048.37,163902
92,92,92,3816.52,158332
102,102,102,4332.4,184026
96,96,96,4176.38,181698
106,106,106,4717.44,209956
85,85,85,3867.71,175997
83,83,83,3861.82,179689
91,91,91,4322.15,205293
100,100,100,4851.82,235410
96,96,96,4748.16,234851
100,100,100,5051.31,255164
102,102,102,5249.65,270193
98,98,98,5142.62,269871
95,95,95,5074.9,271109
99,99,99,5395.49,294063
123,123,123,6824.97,378712
90,90,90,5084.52,287256
96,96,96,5515.72,316916
97,97,97,5671.53,331619
111,111,111,6602.95,392793
97,97,97,5863.8,354485
95,95,95,5842.57,359331
106,106,106,6625.56,414143
92,92,92,5841.42,370899
86,86,86,5543.9,357389
93,93,93,6093.47,399259
103,103,103,6849.66,455521
75,75,75,5063.64,341879
94,94,94,6432.56,440197
103,103,103,7153.81,496872
84,84,84,5917.85,416923
102,102,102,7291.12,521190
89,89,89,6450.74,467558
102,102,102,7495.18,550770
98,98,98,7298.79,543604
106,106,106,8003.94,604378
96,96,96,7342.26,561558
100,100,100,7752.64,601044
96,96,96,7540.14,592231
94,94,94,7472.46,594026
94,94,94,7575.03,610443
83,83,83,6761.86,550883
106,106,106,8744.3,721355
93,93,93,7769.9,649162
119,119,119,10058.5,850200
99,99,99,8462.1,723314
94,94,94,8132.07,703524
111,111,111,9714.25,850160
106,106,106,9383.83,830729
88,88,88,7875.94,704899
96,96,96,8686.89,786070
83,83,83,7595.7,695123
102,102,102,9429.61,871751
90,90,90,8416.22,787038
89,89,89,8412.18,795117
97,97,97,9267.91,885516
94,94,94,9072.52,875651
81,81,81,7896.17,769753
91,91,91,8961.76,882569
86,86,86,8561.34,852292
86,86,86,8642.63,868553
114,114,114,11570.4,1.17435e+06
85,85,85,8712.83,893107
92,92,92,9519.34,984983
100,100,100,10451.8,1.0924e+06
103,103,103,10866.9,1.14651e+06
121,121,121,12887.5,1.37264e+06
107,107,107,11498,1.23556e+06
92,92,92,9985.69,1.08385e+06
96,96,96,10513.5,1.15139e+06
108,108,108,11931.1,1.31808e+06
88,88,88,9807.65,1.09307e+06
99,99,99,11135.9,1.25261e+06
99,99,99,11230,1.27387e+06
97,97,97,11107,1.27181e+06
114,114,114,13166.3,1.52063e+06
95,95,95,11063.4,1.28841e+06
113,113,113,13275.3,1.55961e+06
100,100,100,11849.2,1.40404e+06
124,124,124,14821.6,1.77163e+06
85,85,85,10243.4,1.23444e+06
100,100,100,12155.3,1.47753e+06
114,114,114,13965.3,1.7108e+06
103,103,103,12718.5,1.5705e+06
96,96,96,11951.4,1.48789e+06
99,99,99,12424.3,1.55923e+06
109,109,109,13795,1.74589e+06
96,96,96,12242.9,1.56135e+06
113,113,113,14517,1.86499e+06
122,122,122,15802,2.04676e+06
92,92,92,12004,1.56628e+06
94,94,94,12355.1,1.62393e+06
88,88,88,11657.8,1.54436e+06
111,111,111,14819.1,1.97845e+06
99,99,99,13319.8,1.79211e+06
105,105,105,14226.7,1.92762e+06
110,110,110,15012.5,2.04888e+06
103,103,103,14160.6,1.94682e+06
93,93,93,12884.1,1.78495e+06
92,92,92,12831.9,1.78977e+06
104,104,104,14609.4,2.05226e+06
97,97,97,13721.4,1.94101e+06
112,112,112,15961.5,2.27474e+06
105,105,105,15068.8,2.16256e+06
110,110,110,15892.2,2.29602e+06
96,96,96,13970.3,2.03301e+06
113,113,113,16555.3,2.42549e+06
93,93,93,13721,2.02436e+06
112,112,112,16634.1,2.47049e+06
124,124,124,18544.7,2.77344e+06
112,112,112,16860.7,2.53824e+06
118,118,118,17874.1,2.7075e+06
111,111,111,16929.2,2.58197e+06
109,109,109,16729.6,2.56772e+06
