#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
985549,985549,985549,1.26208,0.79419
4,4,4,6.45101,10.9378
6,6,6,14.8864,37.5549
9,9,9,30.43,103.203
7,7,7,32.2577,149.302
6,6,6,34.7152,201.031
8,8,8,52.7932,348.76
9,9,9,67.9768,513.923
5,5,5,42.3777,359.484
7,7,7,65.4565,612.267
10,10,10,105.497,1114.2
13,13,13,149.018,1709.26
7,7,7,87.6591,1098.47
6,6,6,83.0523,1149.66
4,4,4,58.0546,842.666
12,12,12,186.986,2914.54
12,12,12,197.148,3240.23
5,5,5,86.9563,1512.68
9,9,9,166.622,3085.56
13,13,13,253.939,4961.9
14,14,14,286.79,5875.6
7,7,7,148.949,3169.67
6,6,6,136.113,3088.24
11,11,11,259.348,6115.62
8,8,8,195.439,4775.09
6,6,6,154.22,3964.48
8,8,8,210.99,5564.97
8,8,8,218.419,5964.31
9,9,9,256.198,7293.66
4,4,4,118.366,3502.7
11,11,11,334.887,10196.4
7,7,7,219.88,6907.1
7,7,7,228.47,7457.36
13,13,13,436.814,14678.4
8,8,8,275.526,9489.68
3,3,3,107.437,3847.65
9,9,9,328.042,11958
10,10,10,375.742,14118.9
11,11,11,424.715,16399.3
9,9,9,354.055,13928.7
7,7,7,283.535,11485.2
8,8,8,333.495,13902.7
5,5,5,213.553,9121.33
9,9,9,391.509,17031.4
5,5,5,222.765,9925.41
6,6,6,272.349,12362.7
10,10,10,465.447,21665.2
5,5,5,236.519,11188.6
7,7,7,340.326,16546.3
9,9,9,445.846,22087.1
12,12,12,606.519,30656
10,10,10,514.74,26496.6
10,10,10,522.872,27340.1
7,7,7,374.332,20018
14,14,14,763.86,41678.7
7,7,7,388.023,21509.2
8,8,8,451.761,25511.5
8,8,8,459.459,26388
11,11,11,643.015,37588.7
8,8,8,475.537,28268
7,7,7,424.37,25727.9
11,11,11,676.48,41603.4
9,9,9,561.719,35059.4
5,5,5,317.244,20128.9
7,7,7,450.581,29004
7,7,7,458.011,29968.3
8,8,8,531.788,35350.8
6,6,6,406.214,27502
6,6,6,410.435,28076.6
8,8,8,557.066,38790.6
10,10,10,705.213,49733.1
10,10,10,715.008,51124.6
9,9,9,653.032,47384
5,5,5,365.497,26717.7
13,13,13,969.292,72272.3
6,6,6,452.709,34158.1
12,12,12,917.786,70195.5
14,14,14,1081.74,83584
8,8,8,628.677,49405
12,12,12,955.412,76068.5
10,10,10,804.893,64786
11,11,11,896.05,72992
2,2,2,165.225,13649.8
16,16,16,1336.05,111567
11,11,11,928.439,78364.4
8,8,8,682.799,58276.9
5,5,5,431.717,37276
6,6,6,523.93,45750.8
8,8,8,708.134,62682.1
12,12,12,1073.95,96115.1
11,11,11,996.906,90347.7
11,11,11,1005.23,91863.3
7,7,7,647.756,59941.9
9,9,9,841.624,78703.9
8,8,8,755.892,71422.5
8,8,8,764.474,73053.4
10,10,10,964.806,93085.6
10,10,10,974.746,95013.8
9,9,9,886.316,87285
11,11,11,1094.17,108838
17,17,17,1708.92,171789
11,11,11,1116.83,113393
10,10,10,1023.38,104731
5,5,5,518.358,53739.3
5,5,5,522.64,54630.6
8,8,8,844.161,89076.4
13,13,13,1385.65,147695
7,7,7,751.888,80762.9
13,13,13,1410.65,153073
8,8,8,877.52,96255.7
11,11,11,1218.09,134887
9,9,9,1003.76,111950
16,16,16,1799.95,202490
12,12,12,1362.22,154638
16,16,16,1832.15,209799
14,14,14,1618.93,187210
5,5,5,583.752,68153.6
3,3,3,352.292,41369.9
14,14,14,1658.77,196537
12,12,12,1433.95,171353
15,15,15,1808.62,218074
12,12,12,1458.07,177164
11,11,11,1346.43,164807
9,9,9,1110.16,136939
16,16,16,1992.93,248236
9,9,9,1127.38,141220
15,15,15,1897.51,240037
10,10,10,1275.25,162626
13,13,13,1669.14,214310
7,7,7,906.497,117391
12,12,12,1566.77,204565
11,11,11,1448.39,190712
12,12,12,1590.31,210757
6,6,6,801.178,106982
9,9,9,1211.03,162954
9,9,9,1219.09,165132
11,11,11,1500.84,204775
10,10,10,1374.1,188815
9,9,9,1245.94,172485
13,13,13,1814.84,253360
10,10,10,1404.16,197168
9,9,9,1273.05,180075
12,12,12,1711.48,244099
12,12,12,1721.2,246878
12,12,12,1735.08,250877
12,12,12,1744.34,253561
9,9,9,1318.21,193075
4,4,4,590.709,87234.6
9,9,9,1338.16,198965
12,12,12,1793.16,267953
11,11,11,1655.41,249125
9,9,9,1363.12,206457
7,7,7,1068.69,163157
9,9,9,1381.44,212041
8,8,8,1236.22,191032
8,8,8,1242.98,193126
9,9,9,1408.8,220526
12,12,12,1890.45,297817
6,6,6,951.686,150951
10,10,10,1594.45,254229
11,11,11,1764.91,283173
6,6,6,969.169,156549
16,16,16,2599.99,422497
7,7,7,1146.18,187677
15,15,15,2467.15,405790
15,15,15,2481.71,410595
10,10,10,1664.76,277143
