#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
1922381,1.92238e+06,1.92238e+06,25.7913,14.641
54,54,54,81.9002,128.784
73,73,73,183.947,470.56
65,65,65,224.113,777.855
72,72,72,322.797,1453.07
58,58,58,321.574,1787.1
60,60,60,395.072,2605.92
70,70,70,527.206,3977.02
93,93,93,789.373,6709.29
75,75,75,710.143,6730.89
78,78,78,818.067,8586.49
73,73,73,835.831,9574.98
76,76,76,948.471,11842.5
82,82,82,1111.3,15067.1
70,70,70,1015.26,14731.7
63,63,63,975.08,15097.9
65,65,65,1069.51,17604.2
67,67,67,1173.67,20565.5
83,83,83,1536.57,28454.3
62,62,62,1210.82,23651.5
71,71,71,1453.3,29752.7
75,75,75,1607.79,34473
66,66,66,1483.04,33329.6
68,68,68,1598.31,37574.1
80,80,80,1964.17,48230.8
81,81,81,2069.16,52864.1
67,67,67,1778.71,47227.4
70,70,70,1920.9,52717.3
79,79,79,2252.64,64238.6
67,67,67,1979.18,58471.6
68,68,68,2070.93,63075.8
62,62,62,1950.45,61363
74,74,74,2403.96,78101.4
64,64,64,2145.3,71916
74,74,74,2546.19,87614.6
72,72,72,2554.49,90637.2
66,66,66,2407.99,87859.9
66,66,66,2475.98,92891.7
75,75,75,2888.15,111227
61,61,61,2408.6,95108.9
73,73,73,2953.67,119515
68,68,68,2822.35,117148
72,72,72,3059.87,130045
71,71,71,3086.35,134168
72,72,72,3204.47,142626
75,75,75,3413.52,155367
71,71,71,3299.04,153296
63,63,63,2990.77,141986
73,73,73,3543.63,172023
54,54,54,2670.79,132099
88,88,88,4444.59,224491
78,78,78,4015.17,206693
79,79,79,4151.83,218204
64,64,64,3424.05,183195
80,80,80,4362.02,237847
83,83,83,4603.13,255293
69,69,69,3897.7,220179
71,71,71,4084.89,235025
66,66,66,3858.36,225565
82,82,82,4876.97,290065
79,79,79,4780.04,289232
65,65,65,3993.93,245412
66,66,66,4124.12,257708
68,68,68,4317.09,274083
72,72,72,4640.7,299118
69,69,69,4518.85,295947
76,76,76,5053.77,336066
76,76,76,5133.29,346724
64,64,64,4384.62,300394
79,79,79,5488.15,381270
64,64,64,4515.92,318654
89,89,89,6364.69,455170
66,66,66,4783.38,346684
64,64,64,4707.6,346278
70,70,70,5218.37,389025
79,79,79,5961.34,449848
68,68,68,5203.32,398160
74,74,74,5735.73,444580
62,62,62,4865.23,381788
74,74,74,5886.23,468218
81,81,81,6523.58,525405
81,81,81,6604.42,538505
53,53,53,4376.15,361339
65,65,65,5430.48,453700
67,67,67,5658.9,477962
79,79,79,6753.02,577263
74,74,74,6403.06,554049
64,64,64,5602.72,490483
80,80,80,7079.99,626585
76,76,76,6802.86,608938
84,84,84,7600.31,687682
87,87,87,7963.67,728974
74,74,74,6844.09,633000
71,71,71,6640.22,621027
64,64,64,6046.78,571311
60,60,60,5726.62,546574
84,84,84,8108.53,782724
63,63,63,6144.62,599314
66,66,66,6502.45,640641
60,60,60,5974.2,594855
96,96,96,9650.01,970036
72,72,72,7308.05,741778
88,88,88,9022.44,925056
81,81,81,8376.16,866179
64,64,64,6689.24,699160
64,64,64,6747.43,711376
75,75,75,7988.31,850848
85,85,85,9135.58,981874
75,75,75,8133.96,882157
66,66,66,7224.97,790916
75,75,75,8288.86,916074
70,70,70,7806.15,870520
63,63,63,7086.53,797131
79,79,79,8964.42,1.01723e+06
60,60,60,6868.11,786187
77,77,77,8901.97,1.02916e+06
70,70,70,8159.51,951114
74,74,74,8692.68,1.02112e+06
86,86,86,10193.3,1.20818e+06
73,73,73,8724.49,1.0427e+06
84,84,84,10123.9,1.22017e+06
81,81,81,9843.06,1.19613e+06
69,69,69,8450.13,1.03486e+06
63,63,63,7780.83,960979
61,61,61,7594.11,945422
63,63,63,7905.25,991957
65,65,65,8224.3,1.04061e+06
82,82,82,10457.5,1.33365e+06
85,85,85,10922.8,1.40363e+06
78,78,78,10097.8,1.30726e+06
87,87,87,11349.2,1.48051e+06
70,70,70,9207.04,1.211e+06
86,86,86,11394.6,1.50973e+06
65,65,65,8680.57,1.15927e+06
79,79,79,10622.7,1.42838e+06
67,67,67,9076.16,1.22951e+06
67,67,67,9143.42,1.2478e+06
56,56,56,7696.45,1.05778e+06
76,76,76,10530.1,1.459e+06
82,82,82,11439.1,1.59579e+06
68,68,68,9554.33,1.34244e+06
73,73,73,10325.2,1.46041e+06
72,72,72,10259,1.46176e+06
78,78,78,11193.1,1.60622e+06
62,62,62,8959.58,1.29475e+06
76,76,76,11056,1.60835e+06
82,82,82,12011.7,1.75954e+06
78,78,78,11506.4,1.6974e+06
67,67,67,9949.42,1.47748e+06
68,68,68,10164.5,1.51937e+06
97,97,97,14599.5,2.19738e+06
86,86,86,13028.1,1.97363e+06
75,75,75,11437.4,1.74419e+06
83,83,83,12739.4,1.95534e+06
69,69,69,10663.2,1.6479e+06
68,68,68,10573.9,1.64424e+06
80,80,80,12519,1.95907e+06
62,62,62,9763.68,1.53758e+06
74,74,74,11728.7,1.85897e+06
76,76,76,12125.9,1.9347e+06
64,64,64,10272.7,1.6489e+06
66,66,66,10660.9,1.72206e+06
93,93,93,15108.7,2.45457e+06
73,73,73,11935.8,1.95155e+06
