#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
99088687,9.90887e+07,9.90887e+07,376.645,265.986
849,849,849,1282.86,2006.98
891,891,891,2215.25,5580.8
866,866,866,3025.05,10638.6
853,853,853,3835.86,17320.3
964,964,964,5303.5,29255.3
967,967,967,6300.19,41131.3
959,959,959,7184.73,53912.7
991,991,991,8435.21,71883.8
967,967,967,9186.55,87351.7
947,947,947,9937.07,104349
954,954,954,10957.2,125926
930,930,930,11625.4,145398
943,943,943,12719.7,171651
919,919,919,13320.9,193161
991,991,991,15355.7,238023
989,989,989,16299.5,268716
940,940,940,16458.2,288236
943,943,943,17444.2,322769
960,960,960,18727.4,365403
933,933,933,19140.6,392752
909,909,909,19545.8,420362
944,944,944,21238.7,477921
958,958,958,22519.1,529425
990,990,990,24261.5,594648
902,902,902,23001.4,586626
969,969,969,25670.6,680146
994,994,994,27347.1,752470
894,894,894,25479.9,726279
890,890,890,26260.9,774942
890,890,890,27149.9,828292
925,925,925,29144.3,918340
954,954,954,31010.9,1.00813e+06
924,924,924,30963.1,1.03764e+06
910,910,910,31403.8,1.08381e+06
1014,1014,1014,35989.3,1.27743e+06
953,953,953,34796.4,1.27058e+06
930,930,930,34880.3,1.30829e+06
892,892,892,34354.3,1.32319e+06
962,962,962,37998.3,1.50098e+06
985,985,985,39903.5,1.61662e+06
963,963,963,39954.9,1.65781e+06
982,982,982,41723.3,1.77282e+06
948,948,948,41242.9,1.79435e+06
962,962,962,42783.3,1.90279e+06
972,972,972,44218.2,2.01165e+06
898,898,898,41751.9,1.9413e+06
937,937,937,44496.6,2.11315e+06
916,916,916,44423.3,2.15447e+06
904,904,904,44740.2,2.21432e+06
943,943,943,47621.8,2.40499e+06
960,960,960,49426.6,2.54485e+06
984,984,984,51647.7,2.71094e+06
949,949,949,50792.4,2.71859e+06
974,974,974,53067.2,2.89138e+06
1001,1001,1001,55540.2,3.08172e+06
915,915,915,51690.8,2.92023e+06
899,899,899,51694.6,2.97263e+06
918,918,918,53697.3,3.14104e+06
949,949,949,56462.9,3.35947e+06
918,918,918,55543.3,3.3607e+06
948,948,948,58316.4,3.58743e+06
966,966,966,60375.9,3.77364e+06
951,951,951,60375.2,3.83306e+06
927,927,927,59781.8,3.85538e+06
940,940,940,61556.3,4.03112e+06
854,854,854,56778.6,3.77503e+06
963,963,963,64996.5,4.38694e+06
959,959,959,65693.8,4.50027e+06
981,981,981,68172.5,4.73758e+06
991,991,991,69864.3,4.92544e+06
984,984,984,70365.9,5.03195e+06
974,974,974,70597.8,5.11718e+06
1031,1031,1031,75783.1,5.57049e+06
921,921,921,68614.1,5.1118e+06
956,956,956,72181.4,5.45003e+06
1007,1007,1007,77055.5,5.89637e+06
1001,1001,1001,77566.5,6.01063e+06
1000,1000,1000,78477.6,6.15882e+06
991,991,991,78797.2,6.26546e+06
923,923,923,74303.8,5.98172e+06
959,959,959,78170.2,6.37191e+06
982,982,982,81020.1,6.68466e+06
944,944,944,78812.3,6.57994e+06
976,976,976,82465.9,6.96794e+06
966,966,966,82590,7.06127e+06
998,998,998,86315,7.46529e+06
1000,1000,1000,87482.7,7.6533e+06
974,974,974,86200.9,7.62903e+06
950,950,950,85028.8,7.61049e+06
917,917,917,83009.3,7.51431e+06
984,984,984,90031.6,8.23758e+06
971,971,971,89817.5,8.30821e+06
953,953,953,89108.1,8.33194e+06
975,975,975,92147.5,8.70897e+06
974,974,974,92999.4,8.87984e+06
919,919,919,88673.2,8.55605e+06
984,984,984,95933.7,9.353e+06
1024,1024,1024,100875,9.9374e+06
936,936,936,93135.8,9.26746e+06
974,974,974,97870.2,9.83435e+06
848,848,848,86067.3,8.73543e+06
948,948,948,97174.9,9.961e+06
995,995,995,102986,1.06595e+07
893,893,893,93328.1,9.75386e+06
952,952,952,100441,1.05971e+07
961,961,961,102330,1.08965e+07
953,953,953,102447,1.10131e+07
965,965,965,104705,1.13608e+07
901,901,901,98664.3,1.08043e+07
953,953,953,105300,1.16351e+07
963,963,963,107360,1.1969e+07
926,926,926,104180,1.1721e+07
1021,1021,1021,115885,1.31532e+07
987,987,987,113007,1.29388e+07
957,957,957,110551,1.27706e+07
944,944,944,109966,1.281e+07
980,980,980,115154,1.35311e+07
979,979,979,116015,1.37482e+07
954,954,954,113998,1.36223e+07
982,982,982,118335,1.42598e+07
922,922,922,112024,1.3611e+07
987,987,987,120906,1.48108e+07
951,951,951,117457,1.45071e+07
1007,1007,1007,125372,1.5609e+07
1011,1011,1011,126884,1.59245e+07
965,965,965,122091,1.5447e+07
985,985,985,125591,1.60135e+07
993,993,993,127587,1.63934e+07
996,996,996,128984,1.67037e+07
1015,1015,1015,132459,1.72861e+07
1031,1031,1031,135573,1.78274e+07
986,986,986,130660,1.73145e+07
973,973,973,129888,1.73391e+07
1047,1047,1047,140832,1.89435e+07
1039,1039,1039,140788,1.90774e+07
1002,1002,1002,136777,1.86708e+07
1006,1006,1006,138317,1.90175e+07
1044,1044,1044,144603,2.00288e+07
1013,1013,1013,141318,1.97146e+07
1098,1098,1098,154256,2.16714e+07
1036,1036,1036,146599,2.07446e+07
1070,1070,1070,152470,2.17264e+07
1096,1096,1096,157285,2.25717e+07
1013,1013,1013,146380,2.11522e+07
1058,1058,1058,153945,2.23999e+07
1135,1135,1135,166268,2.43569e+07
1012,1012,1012,149282,2.2021e+07
1072,1072,1072,159172,2.36341e+07
1040,1040,1040,155485,2.32459e+07
1108,1108,1108,166752,2.50959e+07
1101,1101,1101,166781,2.52644e+07
1143,1143,1143,174296,2.65784e+07
1052,1052,1052,161494,2.47912e+07
1147,1147,1147,177219,2.73814e+07
1123,1123,1123,174607,2.71483e+07
1068,1068,1068,167140,2.61572e+07
1142,1142,1142,179889,2.83363e+07
1136,1136,1136,180074,2.85446e+07
1095,1095,1095,174650,2.78563e+07
1180,1180,1180,189386,3.03959e+07
1155,1155,1155,186524,3.01225e+07
1149,1149,1149,186733,3.03475e+07
1127,1127,1127,184256,3.01245e+07
1179,1179,1179,193951,3.1906e+07
1125,1125,1125,186194,3.08164e+07
1117,1117,1117,185976,3.09644e+07
1188,1188,1188,199009,3.33374e+07
1122,1122,1122,189064,3.18586e+07
1155,1155,1155,195779,3.31856e+07
1130,1130,1130,192648,3.28437e+07
1169,1169,1169,200490,3.43851e+07
1183,1183,1183,204072,3.52032e+07
1200,1200,1200,208206,3.6125e+07
1230,1230,1230,214638,3.74548e+07
1169,1169,1169,205153,3.60031e+07
1128,1128,1128,199091,3.51396e+07
1183,1183,1183,209963,3.72651e+07
1268,1268,1268,226327,4.03974e+07
1232,1232,1232,221132,3.96911e+07
1253,1253,1253,226180,4.08281e+07
1219,1219,1219,221261,4.01613e+07
1260,1260,1260,229949,4.19657e+07
1268,1268,1268,232697,4.27036e+07
1276,1276,1276,235427,4.34374e+07
1446,1446,1446,268258,4.97664e+07
1483,1483,1483,276570,5.15786e+07
1523,1523,1523,285568,5.35452e+07
1548,1548,1548,291807,5.50074e+07
1627,1627,1627,308315,5.84255e+07
1667,1667,1667,317574,6.04999e+07
1705,1705,1705,326525,6.25331e+07
1759,1759,1759,338597,6.51779e+07
1762,1762,1762,340951,6.59749e+07
1821,1821,1821,354173,6.88846e+07
1854,1854,1854,362436,7.08522e+07
1811,1811,1811,355857,6.99252e+07
1851,1851,1851,365583,7.22051e+07
1772,1772,1772,351744,6.98219e+07
1812,1812,1812,361492,7.21175e+07
1789,1789,1789,358704,7.19221e+07
1861,1861,1861,374993,7.55615e+07
1735,1735,1735,351324,7.11405e+07
1713,1713,1713,348599,7.09408e+07
1586,1586,1586,324336,6.63266e+07
1765,1765,1765,362693,7.45304e+07
1633,1633,1633,337219,6.96368e+07
1651,1651,1651,342594,7.10906e+07
1653,1653,1653,344633,7.18523e+07
1549,1549,1549,324520,6.79879e+07
1600,1600,1600,336797,7.08952e+07
1515,1515,1515,320391,6.77563e+07
1550,1550,1550,329365,6.9988e+07
1538,1538,1538,328349,7.00999e+07
1488,1488,1488,319195,6.84714e+07
1487,1487,1487,320449,6.9057e+07
1386,1386,1386,300061,6.49616e+07
1425,1425,1425,309929,6.74078e+07
1354,1354,1354,295845,6.46415e+07
1340,1340,1340,294134,6.45636e+07
1352,1352,1352,298089,6.57226e+07
1326,1326,1326,293690,6.50482e+07
1328,1328,1328,295494,6.57507e+07
1235,1235,1235,276022,6.16908e+07
1225,1225,1225,275002,6.17358e+07
1247,1247,1247,281194,6.34084e+07
1203,1203,1203,272472,6.17134e+07
1156,1156,1156,262987,5.9829e+07
