#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 1400 0 1400
#annotation axis_x.title 
#bin_number 1402
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9829115,9.82912e+06,9.82912e+06,45.5237,32.2047
98,98,98,150.506,238.531
112,112,112,282.953,723.964
106,106,106,372.385,1317.65
125,125,125,566.327,2576.1
132,132,132,722.471,3965.68
113,113,113,737.718,4824.96
133,133,133,997.103,7485.83
122,122,122,1036.04,8807.89
132,132,132,1255.46,11951.2
119,119,119,1251.62,13174.1
130,130,130,1494.47,17192.8
129,129,129,1614.44,20216
141,141,141,1908.76,25851.9
150,150,150,2179.03,31668.2
138,138,138,2136.18,33078.5
151,151,151,2490.2,41080.7
149,149,149,2606.61,45611.3
119,119,119,2198.21,40616.8
147,147,147,2865.16,55856.9
153,153,153,3136.48,64310.1
138,138,138,2966.15,63765.4
147,147,147,3307.69,74439.4
148,148,148,3478.53,81769
134,134,134,3281.44,80369
130,130,130,3315.65,84576.4
151,151,151,4004.97,106236
133,133,133,3662.87,100887
143,143,143,4081.21,116489
142,142,142,4186.39,123434
136,136,136,4152.35,126790
139,139,139,4381.39,138115
166,166,166,5394.5,175320
139,139,139,4653.89,155829
154,154,154,5307.56,182935
159,159,159,5638.21,199947
163,163,163,5949.36,217160
176,176,176,6599.75,247496
153,153,153,5893.61,227037
155,155,155,6124.15,241980
142,142,142,5747.09,232610
123,123,123,5104.52,211850
102,102,102,4336.53,184375
110,110,110,4784.03,208072
143,143,143,6366.57,283460
110,110,110,5004.06,227652
126,126,126,5859.43,272494
113,113,113,5359.36,254192
125,125,125,6061.21,293914
126,126,126,6236.15,308658
117,117,117,5902.14,297748
136,136,136,7006.8,361008
117,117,117,6146.71,322934
116,116,116,6202.24,331628
139,139,139,7571.62,412454
140,140,140,7770.89,431345
109,109,109,6156.8,347772
117,117,117,6729.26,387045
107,107,107,6258.51,366074
118,118,118,7017.95,417396
128,128,128,7749.66,469206
112,112,112,6884.89,423240
148,148,148,9251.22,578291
123,123,123,7812.34,496211
121,121,121,7800.39,502869
153,153,153,10020.9,656342
146,146,146,9708.61,645608
136,136,136,9183.97,620198
145,145,145,9935.65,680820
139,139,139,9659.12,671225
136,136,136,9588.14,675986
125,125,125,8933.65,638491
131,131,131,9497.08,688518
120,120,120,8824.29,648910
135,135,135,10054.7,748875
152,152,152,11469,865386
140,140,140,10713.6,819885
148,148,148,11475.6,889805
172,172,172,13504,1.06023e+06
163,163,163,12963.5,1.03101e+06
4623,4623,4623,374400,3.03213e+07
3148,3148,3148,255048,2.06639e+07
149,149,149,12290.5,1.01382e+06
136,136,136,11357.6,948501
153,153,153,12926.1,1.09207e+06
141,141,141,12057.9,1.03117e+06
149,149,149,12883.3,1.11398e+06
156,156,156,13642.5,1.19307e+06
146,146,146,12917.8,1.14296e+06
122,122,122,10918,977083
132,132,132,11945.4,1.08101e+06
152,152,152,13910,1.27295e+06
120,120,120,11104.6,1.02762e+06
124,124,124,11598.2,1.08483e+06
127,127,127,12000.9,1.13403e+06
128,128,128,12219,1.16645e+06
118,118,118,11388.8,1.0992e+06
142,142,142,13847,1.35029e+06
140,140,140,13794,1.35912e+06
133,133,133,13232.6,1.31656e+06
131,131,131,13170.4,1.32413e+06
120,120,120,12181.4,1.23657e+06
