#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9961154,9.96115e+06,9.96115e+06,9.03639,6.42412
29,29,29,40.1273,56.6978
26,26,26,64.2346,160.428
21,21,21,74.3738,265.381
35,35,35,159.688,732.051
30,30,30,165.376,914.644
25,25,25,160.234,1028.65
27,27,27,203.188,1532
33,33,33,281.532,2404.92
22,22,22,210.794,2021.93
27,27,27,282.771,2963.19
25,25,25,287.319,3303.86
23,23,23,289.764,3652.63
35,35,35,472.834,6391.13
35,35,35,507.858,7372.48
24,24,24,371.338,5746.83
24,24,24,396.151,6541.55
17,17,17,299.037,5261.04
24,24,24,443.535,8198.2
24,24,24,467.213,9097.16
18,18,18,371.372,7663.53
16,16,16,342.318,7324.94
22,22,22,493.977,11094.1
25,25,25,583.847,13636.8
27,27,27,661.395,16204.1
29,29,29,739.88,18879
24,24,24,638.611,16994.7
27,27,27,739.988,20283.1
20,20,20,569.022,16190.5
27,27,27,794.455,23378.3
21,21,21,639.712,19488.9
17,17,17,535.28,16855.7
20,20,20,651.795,21243.6
16,16,16,536.355,17981.6
25,25,25,860.362,29610.5
34,34,34,1207.79,42907.4
24,24,24,875.526,31941.7
14,14,14,525.08,19694.3
25,25,25,962.821,37082.8
25,25,25,989.292,39150.4
28,28,28,1135.12,46020.1
27,27,27,1116.11,46139.1
33,33,33,1405.03,59824.5
15,15,15,653.704,28489.2
25,25,25,1112.38,49496.7
27,27,27,1229.65,56003
21,21,21,976.837,45440.2
36,36,36,1707.65,81004.5
21,21,21,1018.68,49416
21,21,21,1040.26,51532.8
25,25,25,1263.34,63843
21,21,21,1082.92,55844.7
28,28,28,1470.4,77219.5
25,25,25,1336.01,71397.9
24,24,24,1307.68,71252.9
18,18,18,997.703,55301.7
24,24,24,1355.35,76542.8
20,20,20,1150.98,66238.7
24,24,24,1403,82018.8
29,29,29,1728.53,103030
26,26,26,1570.96,94922.5
21,21,21,1292.35,79533
29,29,29,1811.46,113154
20,20,20,1268.15,80411.6
38,38,38,2452.64,158305
23,23,23,1506.85,98723.6
25,25,25,1662.95,110618
24,24,24,1621.55,109562
34,34,34,2328.58,159482
22,22,22,1530.08,106418
27,27,27,1901.81,133960
29,29,29,2077.1,148772
38,38,38,2754.63,199688
35,35,35,2572.67,189107
19,19,19,1416.69,105635
33,33,33,2488.7,187687
42,42,42,3210.32,245388
37,37,37,2869.97,222618
36,36,36,2828.24,222195
42,42,42,3338.05,265303
36,36,36,2898.12,233311
34,34,34,2773.34,226220
45,45,45,3717.24,307069
34,34,34,2839.02,237062
28,28,28,2365.63,199867
38,38,38,3250.84,278108
45,45,45,3892.31,336673
31,31,31,2713.49,237519
28,28,28,2477.7,219252
36,36,36,3221.53,288287
35,35,35,3169.51,287025
38,38,38,3477.08,318162
45,45,45,4161.21,384796
52,52,52,4863.25,454836
31,31,31,2930.44,277016
25,25,25,2388.53,228204
40,40,40,3857.67,372044
34,34,34,3313.38,322901
26,26,26,2559.97,252058
28,28,28,2782.64,276540
34,34,34,3419.6,343934
27,27,27,2740.26,278115
30,30,30,3076.98,315596
38,38,38,3931.27,406711
36,36,36,3765.14,393788
33,33,33,3482.11,367429
29,29,29,3091.57,329581
25,25,25,2688.8,289188
