#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9833373,9.83337e+06,9.83337e+06,38.5181,28.2995
92,92,92,136.268,209.507
100,100,100,249.166,628.537
113,113,113,390.731,1359.64
115,115,115,520.876,2368.23
121,121,121,659.563,3604.68
123,123,123,802.917,5251.68
102,102,102,764.957,5744.72
93,93,93,792.719,6764.01
117,117,117,1112.13,10581
97,97,97,1016.67,10664.4
113,113,113,1298.22,14924.2
103,103,103,1291.43,16200.6
93,93,93,1254.53,16930.2
109,109,109,1578.7,22874.7
96,96,96,1485.33,22988.2
101,101,101,1663.32,27400.7
119,119,119,2085.78,36568.3
101,101,101,1865.87,34477.8
99,99,99,1932.27,37720.9
101,101,101,2073.87,42591.8
83,83,83,1781.99,38265.2
91,91,91,2048.01,46098.3
96,96,96,2256.47,53045.6
93,93,93,2279.02,55856.6
87,87,87,2216.21,56461.3
77,77,77,2041.94,54155.4
92,92,92,2530.84,69628
87,87,87,2476.76,70517.9
79,79,79,2333.11,68911.1
84,84,84,2561.71,78131
78,78,78,2453.82,77201.9
77,77,77,2503.28,81387.6
90,90,90,3012.77,100860
87,87,87,3006.93,103933
64,64,64,2271.25,80608.3
103,103,103,3762.67,137462
79,79,79,2959.19,110852
83,83,83,3190.01,122611
77,77,77,3039.54,119991
83,83,83,3362.82,136255
92,92,92,3819.51,158580
102,102,102,4335.81,184313
95,95,95,4133.53,179860
108,108,108,4808.98,214141
99,99,99,4500.46,204595
88,88,88,4093.58,190433
88,88,88,4183.03,198846
104,104,104,5048.48,245079
72,72,72,3568.04,176823
97,97,97,4904.12,247951
93,93,93,4793.06,247035
100,100,100,5249.99,275631
95,95,95,5080.03,271655
98,98,98,5341.01,291093
82,82,82,4546.3,252065
91,91,91,5141.61,290513
90,90,90,5178.92,298019
114,114,114,6667.65,389989
99,99,99,5888.84,350294
103,103,103,6226.57,376418
91,91,91,5596.05,344137
85,85,85,5312.19,331999
95,95,95,6034.71,383353
82,82,82,5291.82,341511
112,112,112,7331.5,479929
96,96,96,6386.35,424857
105,105,105,7085.62,478160
109,109,109,7464.76,511227
108,108,108,7503.33,521306
127,127,127,8950.6,630823
108,108,108,7725.26,552597
133,133,133,9645.36,699507
138,138,138,10142.6,745464
152,152,152,11322.5,843423
158,158,158,11933.3,901309
153,153,153,11704.9,895465
126,126,126,9761.39,756238
132,132,132,10368.9,814505
155,155,155,12323.9,979881
163,163,163,13123.2,1.05657e+06
179,179,179,14585.2,1.18844e+06
153,153,153,12618.1,1.04064e+06
193,193,193,16118.1,1.34609e+06
182,182,182,15378.7,1.29949e+06
197,197,197,16844.2,1.44025e+06
166,166,166,14360.6,1.24234e+06
219,219,219,19162.4,1.67672e+06
206,206,206,18231.4,1.61354e+06
203,203,203,18167.7,1.62596e+06
214,214,214,19372,1.75364e+06
215,215,215,19673.2,1.80018e+06
207,207,207,19147.5,1.77116e+06
220,220,220,20571.8,1.92365e+06
219,219,219,20701.5,1.95689e+06
242,242,242,23116.7,2.20822e+06
220,220,220,21229.7,2.04866e+06
250,250,250,24371.8,2.37596e+06
249,249,249,24524.4,2.41546e+06
240,240,240,23878.1,2.37571e+06
263,263,263,26425.7,2.65522e+06
232,232,232,23541.6,2.38883e+06
255,255,255,26124.1,2.67636e+06
283,283,283,29291,3.0317e+06
270,270,270,28218.8,2.94929e+06
275,275,275,29010.8,3.06049e+06
302,302,302,32160,3.42475e+06
295,295,295,31713.3,3.40929e+06
316,316,316,34287.1,3.7203e+06
302,302,302,33075.5,3.6225e+06
294,294,294,32490.9,3.59069e+06
370,370,370,41256.5,4.60031e+06
331,331,331,37228.2,4.18716e+06
332,332,332,37677.5,4.2759e+06
355,355,355,40645.9,4.6538e+06
389,389,389,44932.8,5.19015e+06
360,360,360,41939,4.8858e+06
378,378,378,44412.9,5.2183e+06
403,403,403,47755.8,5.65912e+06
370,370,370,44222,5.2854e+06
398,398,398,47958.7,5.77902e+06
414,414,414,50301.4,6.1117e+06
423,423,423,51820.6,6.34843e+06
425,425,425,52479.6,6.48029e+06
421,421,421,52408.8,6.52421e+06
460,460,460,57731.5,7.24553e+06
394,394,394,49844.9,6.3059e+06
406,406,406,51762,6.5993e+06
484,484,484,62200,7.99352e+06
468,468,468,60606.6,7.84868e+06
441,441,441,57546.7,7.5094e+06
458,458,458,60232.3,7.92128e+06
493,493,493,65324.9,8.65591e+06
510,510,510,68087.4,9.09003e+06
555,555,555,74641.5,1.00385e+07
524,524,524,71001.2,9.6206e+06
549,549,549,74939.5,1.02294e+07
568,568,568,78108.3,1.07411e+07
594,594,594,82254.2,1.13902e+07
605,605,605,84396.7,1.17733e+07
622,622,622,87394.8,1.22795e+07
656,656,656,92826.5,1.31354e+07
684,684,684,97460.4,1.38868e+07
658,658,658,94417.3,1.35481e+07
686,686,686,99136.7,1.43267e+07
703,703,703,102279,1.48806e+07
726,726,726,106355,1.55805e+07
737,737,737,108711,1.60353e+07
693,693,693,102907,1.52812e+07
773,773,773,115566,1.72775e+07
777,777,777,116942,1.76003e+07
788,788,788,119388,1.80884e+07
817,817,817,124591,1.90001e+07
804,804,804,123439,1.89518e+07
859,859,859,132717,2.05052e+07
817,817,817,127050,1.97575e+07
873,873,873,136620,2.13803e+07
899,899,899,141598,2.23026e+07
898,898,898,142339,2.25619e+07
906,906,906,144509,2.30496e+07
892,892,892,143174,2.29809e+07
901,901,901,145514,2.35011e+07
890,890,890,144622,2.35007e+07
931,931,931,152228,2.48908e+07
926,926,926,152319,2.50551e+07
928,928,928,153571,2.54138e+07
958,958,958,159503,2.65568e+07
965,965,965,161628,2.70711e+07
923,923,923,155526,2.62062e+07
952,952,952,161358,2.73494e+07
935,935,935,159424,2.7183e+07
904,904,904,155039,2.65897e+07
954,954,954,164578,2.83919e+07
937,937,937,162574,2.82073e+07
900,900,900,157053,2.74065e+07
918,918,918,161106,2.82736e+07
958,958,958,169071,2.98383e+07
929,929,929,164896,2.92687e+07
930,930,930,166011,2.96343e+07
980,980,980,175921,3.15799e+07
988,988,988,178323,3.21856e+07
952,952,952,172795,3.13638e+07
971,971,971,177192,3.23348e+07
1045,1045,1045,191758,3.51878e+07
1131,1131,1131,208693,3.85084e+07
1207,1207,1207,223901,4.15341e+07
