#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9931498,9.9315e+06,9.9315e+06,12.0039,7.71957
35,35,35,50.1188,74.8049
43,43,43,107.473,272.196
55,55,55,191.898,673.604
40,40,40,180.345,816.191
55,55,55,302.98,1673.79
37,37,37,244.775,1621.55
35,35,35,259.078,1920.57
52,52,52,438.856,3707.37
44,44,44,416.08,3937.97
41,41,41,432.698,4570.35
46,46,46,526.096,6020.09
39,39,39,486.395,6069.74
49,49,49,663.091,8976.48
37,37,37,535.757,7761.11
58,58,58,897.565,13895.5
41,41,41,679.034,11249.9
41,41,41,717.754,12568.7
46,46,46,851.703,15773.4
33,33,33,643.649,12557.3
43,43,43,883.068,18138.3
48,48,48,1031.43,22167.1
43,43,43,967.373,21765.6
45,45,45,1056.6,24813.6
42,42,42,1030.46,25284.6
43,43,43,1095.89,27933.5
37,37,37,979.121,25913.1
37,37,37,1016.13,27908.7
50,50,50,1423.81,40549.1
38,38,38,1122.51,33160.3
46,46,46,1404.66,42897.3
48,48,48,1512.46,47660.7
52,52,52,1692.25,55075.5
50,50,50,1673.2,55995.4
48,48,48,1653.83,56985.9
49,49,49,1739.48,61755.7
39,39,39,1421.51,51815.8
40,40,40,1502.31,56427.1
46,46,46,1772.13,68274
33,33,33,1300.83,51279.5
47,47,47,1899.9,76805.4
53,53,53,2198.95,91238.9
40,40,40,1698.73,72145
39,39,39,1694.33,73612.3
51,51,51,2268.92,100944
59,59,59,2680.48,121783
55,55,55,2554.02,118604
58,58,58,2755.01,130868
54,54,54,2619.34,127059
53,53,53,2623.32,129850
57,57,57,2883.43,145868
62,62,62,3192.59,164402
42,42,42,2203.68,115627
61,61,61,3266.52,174926
55,55,55,2997.27,163344
53,53,53,2941.36,163243
47,47,47,2658.24,150350
50,50,50,2878.29,165695
52,52,52,3040.77,177818
49,49,49,2917.57,173723
60,60,60,3626.73,219224
69,69,69,4242.75,260889
65,65,65,4060.06,253606
71,71,71,4509.14,286376
69,69,69,4452.16,287277
78,78,78,5111.88,335023
71,71,71,4721.71,314012
74,74,74,4998.51,337642
65,65,65,4453.36,305117
74,74,74,5139.84,357007
75,75,75,5284.07,372291
96,96,96,6863.39,490697
92,92,92,6666.64,483095
93,93,93,6835.49,502416
123,123,123,9163.24,682654
86,86,86,6491.13,489947
105,105,105,8039.46,615559
110,110,110,8528.15,661186
126,126,126,9893.24,776806
101,101,101,8032.91,638896
109,109,109,8773.54,706201
129,129,129,10509,856135
130,130,130,10724.5,884734
123,123,123,10273.1,858038
123,123,123,10395.8,878646
142,142,142,12140.5,1.03799e+06
104,104,104,8996.4,778230
123,123,123,10762.5,941731
125,125,125,11066.9,979818
143,143,143,12801.2,1.14597e+06
130,130,130,11761.4,1.06409e+06
146,146,146,13361.3,1.22279e+06
119,119,119,11007.1,1.01814e+06
136,136,136,12707.8,1.18743e+06
126,126,126,11905.7,1.12497e+06
124,124,124,11844.7,1.13144e+06
121,121,121,11681.2,1.1277e+06
134,134,134,13062.9,1.27344e+06
124,124,124,12214.8,1.20325e+06
114,114,114,11344.2,1.12887e+06
