#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9930391,9.93039e+06,9.93039e+06,18.4047,13.1138
46,46,46,72.3534,118.105
44,44,44,107.567,266.888
41,41,41,144.628,514.063
40,40,40,183.994,849.273
31,31,31,171.577,952.03
46,46,46,298.419,1939.03
42,42,42,314.421,2357.18
35,35,35,296.989,2522.6
46,46,46,439.904,4210.65
33,33,33,346.206,3634
42,42,42,480.851,5508.36
43,43,43,535.624,6675.47
30,30,30,407.394,5534.74
46,46,46,665.279,9625.9
35,35,35,544.335,8467.76
44,44,44,726.388,11995.1
38,38,38,663.942,11604.4
39,39,39,719.313,13269.9
37,37,37,722.443,14108.7
50,50,50,1027.27,21110.2
54,54,54,1161.21,24975.3
45,45,45,1014.17,22860.7
40,40,40,938.553,22025.3
41,41,41,1003.34,24556.4
43,43,43,1096.03,27940.6
55,55,55,1461.64,38848.1
48,48,48,1317.01,36138.9
40,40,40,1140.38,32513.5
35,35,35,1031.14,30381.4
54,54,54,1647.09,50244
41,41,41,1288.28,40483
51,51,51,1658.44,53933.5
47,47,47,1575.11,52790.8
39,39,39,1346.86,46517.1
39,39,39,1384.66,49163.7
46,46,46,1678.64,61261.2
47,47,47,1761.81,66046.5
27,27,27,1041.02,40139.3
45,45,45,1777.9,70246.5
32,32,32,1295.11,52419.1
44,44,44,1824.2,75632.9
39,39,39,1656.8,70387.4
53,53,53,2305.44,100289
44,44,44,1959.62,87279.3
51,51,51,2319.67,105512
46,46,46,2138.33,99404.1
50,50,50,2376.42,112951
52,52,52,2526.36,122745
43,43,43,2128.47,105361
51,51,51,2578.43,130364
49,49,49,2523.23,129936
49,49,49,2573.67,135183
60,60,60,3207.91,171516
54,54,54,2946.62,160793
47,47,47,2606.93,144601
60,60,60,3391.71,191733
71,71,71,4082.45,234744
74,74,74,4326.29,252936
77,77,77,4581.43,272597
70,70,70,4234.83,256202
49,49,49,3011.19,185050
68,68,68,4250.24,265662
72,72,72,4573.45,290511
82,82,82,5285.82,340737
67,67,67,4390.9,287768
82,82,82,5455.35,362943
87,87,87,5872.34,396380
83,83,83,5682.33,389029
95,95,95,6603.55,459027
116,116,116,8178.54,576635
90,90,90,6438.55,460618
101,101,101,7331.15,532145
