#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9923406,9.92341e+06,9.92341e+06,20.4061,13.7928
34,34,34,50.0396,77.0107
39,39,39,95.8497,238.879
46,46,46,159.247,554.161
50,50,50,227.427,1038.51
48,48,48,264.093,1456.97
45,45,45,293.048,1911.56
38,38,38,282.317,2100.57
50,50,50,425.642,3626.8
53,53,53,505.884,4832.78
51,51,51,537.286,5664.63
41,41,41,471.364,5423.2
50,50,50,626.589,7856.5
45,45,45,606.851,8188
48,48,48,695.7,10088
48,48,48,744.883,11562.5
32,32,32,527.745,8706.08
45,45,45,787.154,13772.1
50,50,50,923.586,17063.9
57,57,57,1112.26,21708.4
44,44,44,901.723,18483
48,48,48,1033.8,22270.2
49,49,49,1104.52,24901.5
43,43,43,1012.4,23839.2
58,58,58,1421.78,34855.9
50,50,50,1274.93,32512.6
49,49,49,1301.83,34591.3
43,43,43,1181.85,32487
50,50,50,1427.26,40745.8
38,38,38,1119.43,32980.3
42,42,42,1280,39013.2
50,50,50,1574.38,49577.4
32,32,32,1042.59,33970.9
55,55,55,1839.32,61514.4
52,52,52,1797.29,62124.6
52,52,52,1843.83,65383.5
43,43,43,1570.39,57355.1
41,41,41,1540.17,57859.5
52,52,52,2002.73,77136.8
43,43,43,1700.18,67226.3
47,47,47,1899.73,76790.6
46,46,46,1911.03,79395.1
52,52,52,2211.93,94094.2
42,42,42,1828.36,79595.9
48,48,48,2139.02,95324.3
59,59,59,2687.09,122386
48,48,48,2232.58,103846
53,53,53,2522.14,120026
65,65,65,3151.26,152782
54,54,54,2673.54,132372
57,57,57,2878.23,145341
56,56,56,2883.85,148515
72,72,72,3781.51,198616
55,55,55,2937.73,156919
64,64,64,3489.58,190274
68,68,68,3769.51,208964
57,57,57,3217.52,181626
61,61,61,3506.05,201519
78,78,78,4565.09,267186
71,71,71,4224.63,251379
70,70,70,4233.75,256071
75,75,75,4614.01,283861
78,78,78,4876.43,304873
89,89,89,5651.87,358925
71,71,71,4580.64,295530
95,95,95,6223.41,407702
76,76,76,5057.81,336603
99,99,99,6688.17,451844
85,85,85,5823.93,399045
112,112,112,7782.65,540810
94,94,94,6633.3,468099
105,105,105,7504.29,536336
105,105,105,7617.67,552664
122,122,122,8965.28,658833
143,143,143,10648.5,792948
102,102,102,7705.52,582117
134,134,134,10250.6,784153
142,142,142,11006.1,853066
146,146,146,11458.3,899284
134,134,134,10647.9,846123
146,146,146,11750.1,945670
162,162,162,13204.9,1.07637e+06
149,149,149,12295.1,1.01457e+06
144,144,144,12019.2,1.00322e+06
157,157,157,13270.8,1.12176e+06
174,174,174,14880.6,1.27262e+06
198,198,198,17128.9,1.48182e+06
173,173,173,15142.8,1.32547e+06
170,170,170,15041.4,1.33086e+06
162,162,162,14494.3,1.29684e+06
168,168,168,15210.7,1.37719e+06
190,190,190,17384.4,1.59064e+06
165,165,165,15265.4,1.41232e+06
189,189,189,17670,1.65202e+06
163,163,163,15404.9,1.45591e+06
193,193,193,18428.1,1.75957e+06
175,175,175,16887.7,1.62971e+06
186,186,186,18134.5,1.76809e+06
160,160,160,15760.6,1.55249e+06
180,180,180,17909.7,1.782e+06
181,181,181,18192.4,1.82855e+06
159,159,159,16138,1.63796e+06
161,161,161,16506.1,1.69226e+06
174,174,174,18007.1,1.86355e+06
183,183,183,19114.9,1.99662e+06
171,171,171,18038.8,1.90292e+06
153,153,153,16298.3,1.73619e+06
160,160,160,17197.5,1.84848e+06
193,193,193,20938.3,2.27158e+06
172,172,172,18839.1,2.06344e+06
156,156,156,17244.2,1.90619e+06
167,167,167,18627.3,2.07772e+06
147,147,147,16537.9,1.86056e+06
187,187,187,21228.3,2.40986e+06
178,178,178,20383.8,2.33428e+06
188,188,188,21711.1,2.50732e+06
181,181,181,21087.6,2.45684e+06
182,182,182,21384.7,2.51268e+06
193,193,193,22873.8,2.71095e+06
167,167,167,19962.2,2.38618e+06
166,166,166,20000.5,2.40978e+06
166,166,166,20170.8,2.45098e+06
161,161,161,19725.4,2.41673e+06
171,171,171,21113.9,2.60702e+06
179,179,179,22276.7,2.77238e+06
188,188,188,23597.6,2.96197e+06
181,181,181,22899.6,2.89721e+06
200,200,200,25496,3.25025e+06
193,193,193,24810.7,3.1895e+06
215,215,215,27840.3,3.60506e+06
182,182,182,23757.2,3.10113e+06
200,200,200,26307.5,3.46044e+06
214,214,214,28362.2,3.75897e+06
194,194,194,25901.4,3.45817e+06
235,235,235,31606.1,4.25086e+06
234,234,234,31710.5,4.29728e+06
230,230,230,31401.9,4.28732e+06
228,228,228,31344.6,4.30916e+06
