#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9928203,9.9282e+06,9.9282e+06,12.2362,8.08424
37,37,37,57.5885,92.1842
49,49,49,120.934,301.696
36,36,36,129.046,465.196
41,41,41,185.525,842.297
38,38,38,210.505,1169.18
50,50,50,324.07,2104.72
45,45,45,335.978,2511.6
39,39,39,333.591,2856.92
46,46,46,432.894,4077.83
48,48,48,504.938,5315.68
28,28,28,324.115,3753.2
41,41,41,509.8,6341.39
38,38,38,516.866,7033.46
42,42,42,604.614,8706.74
45,45,45,698.266,10839.2
45,45,45,739.778,12165.5
47,47,47,825.532,14504.5
35,35,35,647.56,11983.2
47,47,47,916.806,17888.7
54,54,54,1105.92,22654.2
57,57,57,1225.01,26331.7
49,49,49,1102.43,24807.6
33,33,33,777.351,18314.1
44,44,44,1078.08,26417.7
45,45,45,1147.1,29244.7
35,35,35,928.614,24640.2
29,29,29,797.42,21929.3
44,44,44,1254.04,35744.9
37,37,37,1091.35,32194.3
39,39,39,1190.15,36322
47,47,47,1483.1,46802.8
52,52,52,1691.58,55032.2
43,43,43,1440.08,48232.4
58,58,58,2003.4,69205.4
36,36,36,1276.52,45266.3
35,35,35,1278.23,46685.1
43,43,43,1613.41,60540.3
37,37,37,1424.42,54840.8
49,49,49,1940,76812.1
52,52,52,2107.33,85405.8
44,44,44,1825.77,75763.1
49,49,49,2085.32,88750.8
45,45,45,1956.08,85031.9
42,42,42,1871.02,83353.4
48,48,48,2183.94,99370
45,45,45,2094.25,97467.5
42,42,42,1995.81,94843.5
50,50,50,2421.67,117293
54,54,54,2673.19,132337
48,48,48,2419.24,121935
54,54,54,2781.11,143238
51,51,51,2674.28,140234
58,58,58,3104.22,166145
51,51,51,2778.48,151376
58,58,58,3218.84,178641
61,61,61,3449.42,195062
64,64,64,3679.9,211595
50,50,50,2923.92,170990
65,65,65,3865.45,229877
71,71,71,4296.1,259955
70,70,70,4309.12,265271
64,64,64,4000.7,250092
70,70,70,4445.69,282352
80,80,80,5161.84,333064
76,76,76,4979.13,326214
71,71,71,4722.33,314096
94,94,94,6347.57,428642
90,90,90,6165.28,422348
93,93,93,6459.04,448602
103,103,103,7262.49,512085
116,116,116,8294.56,593110
92,92,92,6667.17,483171
108,108,108,7938.32,583498
118,118,118,8790.24,654824
99,99,99,7472.62,564050
120,120,120,9181.76,702549
130,130,130,10079.3,781485
123,123,123,9653.28,757620
127,127,127,10092.8,802098
118,118,118,9499.49,764758
133,133,133,10843.3,884046
130,130,130,10726.1,885010
150,150,150,12524.3,1.04573e+06
153,153,153,12925.5,1.09197e+06
147,147,147,12569.4,1.07478e+06
143,143,143,12371.9,1.07038e+06
149,149,149,13039.1,1.14108e+06
155,155,155,13719.3,1.21433e+06
138,138,138,12351,1.10542e+06
132,132,132,11944.9,1.08092e+06
164,164,164,15005.2,1.37291e+06
152,152,152,14056.5,1.29992e+06
150,150,150,14031.3,1.31253e+06
146,146,146,13794.4,1.30335e+06
157,157,157,14996.7,1.43249e+06
129,129,129,12449.2,1.20143e+06
139,139,139,13554.1,1.3217e+06
158,158,158,15560.6,1.5325e+06
153,153,153,15224,1.51485e+06
168,168,168,16882.6,1.69656e+06
148,148,148,15017.6,1.52385e+06
159,159,159,16294.3,1.66984e+06
147,147,147,15206.2,1.573e+06
145,145,145,15148.9,1.58269e+06
155,155,155,16351.2,1.72493e+06
143,143,143,15229.1,1.62186e+06
133,133,133,14299.8,1.5375e+06
154,154,154,16714.7,1.81417e+06
137,137,137,15004.6,1.64335e+06
141,141,141,15581.8,1.72195e+06
166,166,166,18513,2.06466e+06
162,162,162,18223.5,2.05e+06
163,163,163,18498.6,2.0994e+06
136,136,136,15568.7,1.78225e+06
158,158,158,18248.5,2.10765e+06
176,176,176,20504.4,2.38882e+06
154,154,154,18096.9,2.12663e+06
153,153,153,18134.2,2.14936e+06
169,169,169,20194.4,2.41311e+06
181,181,181,21809.6,2.62797e+06
156,156,156,18955.2,2.30321e+06
172,172,172,21069.2,2.5809e+06
159,159,159,19637.8,2.42544e+06
162,162,162,20170.4,2.5114e+06
157,157,157,19706.7,2.4736e+06
172,172,172,21758.2,2.75245e+06
187,187,187,23846.8,3.04102e+06
167,167,167,21457.5,2.75705e+06
180,180,180,23310.5,3.01879e+06
189,189,189,24668.7,3.21983e+06
176,176,176,23144.2,3.04349e+06
200,200,200,26501,3.51154e+06
188,188,188,25096.3,3.35015e+06
217,217,217,29202.4,3.92989e+06
237,237,237,32111.8,4.35094e+06
204,204,204,27840.1,3.79939e+06
237,237,237,32582.5,4.47944e+06
252,252,252,34896.1,4.8323e+06
259,259,259,36128.3,5.03961e+06
279,279,279,39202.9,5.5085e+06
257,257,257,36366.9,5.14613e+06
272,272,272,38756.8,5.5224e+06
246,246,246,35297.7,5.06476e+06
326,326,326,47113.5,6.80888e+06
286,286,286,41607.2,6.05304e+06
267,267,267,39109.3,5.72863e+06
266,266,266,39228,5.78511e+06
315,315,315,46774.8,6.94569e+06
292,292,292,43650.8,6.52533e+06
303,303,303,45602.5,6.86334e+06
285,285,285,43177.3,6.54135e+06
284,284,284,43317,6.60695e+06
297,297,297,45586.5,6.99708e+06
304,304,304,46965.1,7.25569e+06
298,298,298,46339.6,7.20594e+06
280,280,280,43823.2,6.85885e+06
299,299,299,47092.2,7.417e+06
301,301,301,47705.8,7.56096e+06
274,274,274,43709.4,6.97268e+06
255,255,255,40926.5,6.56856e+06
309,309,309,49906,8.06025e+06
287,287,287,46634.8,7.57774e+06
303,303,303,49545.3,8.10146e+06
276,276,276,45390.6,7.4649e+06
289,289,289,47834.2,7.91737e+06
