#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9927826,9.92783e+06,9.92783e+06,15.0413,10.8466
35,35,35,52.3467,82.1126
52,52,52,131.706,337.952
39,39,39,136.039,478.565
37,37,37,165.622,743.921
47,47,47,259.763,1439.64
52,52,52,337.572,2196.04
43,43,43,325.216,2463.47
46,46,46,391.408,3334.35
47,47,47,447.395,4261.86
63,63,63,663.233,6986.67
46,46,46,526.795,6036.15
42,42,42,523.837,6536.71
42,42,42,568.469,7696.86
58,58,58,843.031,12257.9
44,44,44,682.426,10588.4
44,44,44,727.434,12029.4
45,45,45,789.568,13857.4
48,48,48,888.228,16439.6
36,36,36,702.125,13697.4
40,40,40,822.53,16916.1
41,41,41,880.809,18925.4
49,49,49,1100.58,24724.2
53,53,53,1244.73,29237.9
34,34,34,833.823,20450.7
46,46,46,1171.31,29828.7
43,43,43,1142.1,30338.9
38,38,38,1043.02,28633.1
39,39,39,1112.58,31743
43,43,43,1268.89,37448
49,49,49,1494.98,45615
43,43,43,1350.78,42435.7
50,50,50,1624.42,52779.3
44,44,44,1474.2,49394.9
49,49,49,1687.09,58091.3
47,47,47,1670.48,59376
39,39,39,1426.91,52211.1
43,43,43,1608.5,60172.5
45,45,45,1730.19,66526.9
57,57,57,2253.35,89085.2
42,42,42,1702.34,69002.8
54,54,54,2239.91,92915.2
46,46,46,1952.5,82879.6
46,46,46,2001.44,87086.5
41,41,41,1823.53,81107.9
34,34,34,1548.2,70499.9
45,45,45,2093.54,97401.9
52,52,52,2471.99,117519
59,59,59,2861.47,138784
56,56,56,2772.18,137237
60,60,60,3028.13,152831
35,35,35,1802.23,92803.9
52,52,52,2729.47,143274
61,61,61,3263.97,174652
58,58,58,3163.39,172540
45,45,45,2497.8,138648
69,69,69,3898.28,220247
56,56,56,3218.49,184980
64,64,64,3744.19,219052
62,62,62,3689.11,219514
60,60,60,3628.94,219491
63,63,63,3873.34,238143
63,63,63,3938.27,246195
79,79,79,5015.26,318397
79,79,79,5093.67,328432
75,75,75,4913.66,321927
78,78,78,5187.38,344994
88,88,88,5942.06,401235
72,72,72,4932.15,337868
100,100,100,6949.07,482904
97,97,97,6841.97,482611
100,100,100,7146.34,510711
85,85,85,6163.47,446929
101,101,101,7425.66,545952
111,111,111,8272.71,616564
118,118,118,8906.02,672190
119,119,119,9101.78,696166
102,102,102,7905.31,612695
121,121,121,9500.87,746013
118,118,118,9384.08,746288
133,133,133,10706.3,861849
157,157,157,12801.3,1.04379e+06
133,133,133,10972.8,905293
134,134,134,11187.3,934006
137,137,137,11581.4,979045
138,138,138,11805.4,1.00993e+06
138,138,138,11937.9,1.03272e+06
161,161,161,14083.3,1.23193e+06
150,150,150,13269,1.17379e+06
156,156,156,13956.5,1.24862e+06
148,148,148,13396.3,1.21258e+06
155,155,155,14178.1,1.2969e+06
175,175,175,16192,1.49819e+06
157,157,157,14676.2,1.37193e+06
139,139,139,13137.2,1.24163e+06
146,146,146,13938.1,1.33063e+06
140,140,140,13509.7,1.30367e+06
136,136,136,13258.3,1.29254e+06
155,155,155,15268,1.50397e+06
156,156,156,15524.8,1.54502e+06
173,173,173,17384.8,1.74702e+06
139,139,139,14110.1,1.43234e+06
159,159,159,16295.1,1.67002e+06
143,143,143,14801.4,1.53205e+06
163,163,163,17034.1,1.78013e+06
162,162,162,17090.4,1.80298e+06
146,146,146,15545.7,1.65528e+06
158,158,158,16984.6,1.82582e+06
154,154,154,16712.3,1.81366e+06
176,176,176,19278.8,2.1118e+06
132,132,132,14585.5,1.61165e+06
183,183,183,20408.5,2.27601e+06
160,160,160,17998.6,2.0247e+06
161,161,161,18276.6,2.07475e+06
140,140,140,16032,1.83591e+06
186,186,186,21489.2,2.48273e+06
154,154,154,17939.7,2.08984e+06
156,156,156,18329.8,2.15374e+06
151,151,151,17893.3,2.12033e+06
152,152,152,18163.8,2.17056e+06
176,176,176,21205.3,2.55493e+06
179,179,179,21746.2,2.64191e+06
137,137,137,16779.6,2.05515e+06
137,137,137,16915.6,2.0886e+06
161,161,161,20042.2,2.49497e+06
157,157,157,19703.7,2.47285e+06
140,140,140,17709.4,2.24018e+06
164,164,164,20911.1,2.66632e+06
163,163,163,20952.6,2.69334e+06
179,179,179,23182.4,3.00238e+06
175,175,175,22843.1,2.98178e+06
167,167,167,21959.9,2.88767e+06
194,194,194,25704.6,3.40583e+06
190,190,190,25366.3,3.38659e+06
177,177,177,23811.3,3.20328e+06
214,214,214,28996.7,3.92903e+06
220,220,220,30038,4.1013e+06
211,211,211,29018.8,3.99096e+06
240,240,240,33243,4.60458e+06
249,249,249,34737.8,4.84628e+06
238,238,238,33432.4,4.69635e+06
249,249,249,35228,4.98402e+06
270,270,270,38477.5,5.48342e+06
247,247,247,35442.3,5.08568e+06
261,261,261,37707.8,5.44784e+06
274,274,274,39859.4,5.79845e+06
277,277,277,40585.5,5.94654e+06
296,296,296,43660.4,6.43999e+06
260,260,260,38611.5,5.73406e+06
275,275,275,41117.6,6.14787e+06
269,269,269,40489.3,6.09437e+06
241,241,241,36502.6,5.52882e+06
296,296,296,45137.2,6.88301e+06
266,266,266,40831.2,6.26764e+06
255,255,255,39399.5,6.08755e+06
283,283,283,44002.5,6.8418e+06
295,295,295,46176.6,7.2281e+06
280,280,280,44094.3,6.94397e+06
275,275,275,43584.9,6.90781e+06
288,288,288,45934.5,7.32634e+06
295,295,295,47348.3,7.59957e+06
285,285,285,46024.4,7.43246e+06
278,278,278,45173.4,7.34045e+06
295,295,295,48233.4,7.88634e+06
295,295,295,48525,7.98199e+06
287,287,287,47505.4,7.86332e+06
292,292,292,48621.2,8.09599e+06
311,311,311,52082.7,8.72224e+06
285,285,285,48009.9,8.08758e+06
307,307,307,52040.3,8.82149e+06
276,276,276,47065.7,8.02606e+06
256,256,256,43909.3,7.53137e+06
299,299,299,51581.3,8.89847e+06
293,293,293,50832.9,8.81908e+06
306,306,306,53398.2,9.31821e+06
272,272,272,47733.3,8.37673e+06
261,261,261,46066.4,8.13071e+06
317,317,317,56262.9,9.98588e+06
296,296,296,52831.9,9.42978e+06
272,272,272,48826.6,8.76485e+06
305,305,305,55063.8,9.94108e+06
278,278,278,50463.5,9.16033e+06
276,276,276,50364.1,9.19038e+06
305,305,305,55969.4,1.02708e+07
296,296,296,54616.3,1.00775e+07
318,318,318,58990.8,1.09431e+07
312,312,312,58188.4,1.08522e+07
339,339,339,63561,1.19174e+07
390,390,390,73528.1,1.38625e+07
354,354,354,67091.1,1.27153e+07
451,451,451,85925.5,1.63707e+07
535,535,535,102462,1.96234e+07
625,625,625,120319,2.31629e+07
764,764,764,147838,2.86076e+07
843,843,843,163967,3.18923e+07
934,934,934,182589,3.56947e+07
1089,1089,1089,214007,4.20562e+07
1039,1039,1039,205215,4.05326e+07
1154,1154,1154,229068,4.54697e+07
1126,1126,1126,224638,4.48154e+07
1167,1167,1167,233951,4.69008e+07
1271,1271,1271,256106,5.16054e+07
1244,1244,1244,251918,5.10152e+07
1235,1235,1235,251326,5.11458e+07
1212,1212,1212,247864,5.06904e+07
1209,1209,1209,248452,5.10577e+07
1241,1241,1241,256295,5.29308e+07
1208,1208,1208,250651,5.20082e+07
1141,1141,1141,237909,4.96064e+07
1119,1119,1119,234433,4.91144e+07
1114,1114,1114,234501,4.93634e+07
1163,1163,1163,245962,5.20184e+07
1003,1003,1003,213135,4.52908e+07
1073,1073,1073,229077,4.89064e+07
953,953,953,204404,4.38417e+07
923,923,923,198901,4.2862e+07
937,937,937,202849,4.39144e+07
894,894,894,194437,4.22885e+07
861,861,861,188120,4.11023e+07
838,838,838,183940,4.03748e+07
853,853,853,188080,4.14704e+07
751,751,751,166354,3.68492e+07
741,741,741,164880,3.66877e+07
670,670,670,149749,3.34699e+07
724,724,724,162524,3.64836e+07
634,634,634,142964,3.22377e+07
564,564,564,127735,2.89297e+07
522,522,522,118744,2.70116e+07
510,510,510,116536,2.66289e+07
482,482,482,110615,2.53852e+07
473,473,473,109024,2.51297e+07
458,458,458,106026,2.45449e+07
431,431,431,100212,2.33005e+07
383,383,383,89426.9,2.08804e+07
380,380,380,89103.6,2.08933e+07
353,353,353,83126.8,1.95753e+07
292,292,292,69061,1.63336e+07
265,265,265,62932.2,1.49452e+07
258,258,258,61531.3,1.46748e+07
247,247,247,59146.7,1.41633e+07
237,237,237,56997.5,1.37077e+07
197,197,197,47571.6,1.14876e+07
180,180,180,43645.7,1.0583e+07
167,167,167,40668.7,9.90387e+06
143,143,143,34962.6,8.54814e+06
168,168,168,41248,1.01274e+07
146,146,146,35989,8.87131e+06
154,154,154,38111.2,9.43161e+06
108,108,108,26835.8,6.66818e+06
113,113,113,28194.3,7.0347e+06
120,120,120,30060.6,7.53035e+06
102,102,102,25657.3,6.45388e+06
94,94,94,23734.3,5.99273e+06
85,85,85,21547.7,5.46242e+06
76,76,76,19339.4,4.92121e+06
76,76,76,19418.9,4.96177e+06
74,74,74,18976.8,4.86646e+06
60,60,60,15452.9,3.97989e+06
61,61,61,15766,4.07487e+06
48,48,48,12457.3,3.23302e+06
53,53,53,13806.4,3.59656e+06
48,48,48,12551.4,3.28204e+06
38,38,38,9971.89,2.61681e+06
28,28,28,7379.53,1.94491e+06
36,36,36,9521.21,2.51816e+06
34,34,34,9023.93,2.39504e+06
31,31,31,8261.1,2.20148e+06
25,25,25,6686.7,1.78848e+06
27,27,27,7247.87,1.94562e+06
26,26,26,7007.01,1.88839e+06
31,31,31,8387.53,2.26938e+06
21,21,21,5702.44,1.54847e+06
24,24,24,6541.12,1.78276e+06
11,11,11,3007.46,822257
27,27,27,7411.44,2.03442e+06
18,18,18,4956.83,1.36501e+06
12,12,12,3317.55,917182
13,13,13,3608.14,1.00144e+06
13,13,13,3622.3,1.00931e+06
11,11,11,3074.86,859523
14,14,14,3927.62,1.10187e+06
11,11,11,3095.3,870989
11,11,11,3107.19,877696
13,13,13,3684.94,1.04453e+06
12,12,12,3414.89,971790
6,6,6,1711.87,488418
13,13,13,3725.7,1.06776e+06
10,10,10,2875.36,826771
7,7,7,2019.64,582709
7,7,7,2025.67,586191
6,6,6,1742.84,506248
6,6,6,1749.64,510209
2,2,2,584.47,170803
2,2,2,586.598,172048
6,6,6,1767.95,520943
4,4,4,1182.01,349285
3,3,3,889.155,263532
4,4,4,1189.47,353708
5,5,5,1491.65,445003
4,4,4,1197.54,358524
2,2,2,601.073,180645
3,3,3,904.783,272878
1,1,1,302.39,91439.8
3,3,3,910.677,276445
0,0,0,0,0
3,3,3,917.235,280440
0,0,0,0,0
1,1,1,307.113,94318.4
2,2,2,616.735,190181
1,1,1,309.92,96050.4
3,3,3,931.65,289325
1,1,1,311.715,97165.9
3,3,3,937.088,292711
1,1,1,313.942,98559.5
2,2,2,629.518,198146
1,1,1,315.725,99682.6
2,2,2,632.644,200119
1,1,1,317.991,101118
3,3,3,956.036,304668
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,323.909,104917
0,0,0,0,0
2,2,2,651.363,212137
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,333.142,110983
2,2,2,669.049,223813
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,345.975,119698
1,1,1,346.449,120027
0,0,0,0,0
0,0,0,0,0
1,1,1,349.096,121868
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,358.376,128434
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
