#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9912533,9.91253e+06,9.91253e+06,19.936,14.5336
55,55,55,85.8972,138.441
48,48,48,116.886,289.45
61,61,61,214.552,758.186
52,52,52,231.037,1031.74
67,67,67,368.43,2030.49
69,69,69,448.46,2920.51
47,47,47,350.578,2618.47
67,67,67,564.122,4755.24
61,61,61,576.151,5447.63
58,58,58,609.051,6400.46
54,54,54,620.439,7132.57
78,78,78,973.338,12152.8
53,53,53,714.248,9630.88
66,66,66,952.197,13742.4
55,55,55,849.187,13116.4
58,58,58,960.697,15916.5
52,52,52,912.549,16018.9
45,45,45,832.031,15388.6
53,53,53,1033.78,20168.3
52,52,52,1068.59,21963.5
55,55,55,1185.32,25548.9
57,57,57,1284.28,28940.3
50,50,50,1173.81,27560.2
51,51,51,1248.92,30588.7
47,47,47,1201.17,30701.2
43,43,43,1136.42,30037.4
48,48,48,1320.42,36326.6
46,46,46,1311.72,37408.2
43,43,43,1266.67,37315.9
60,60,60,1829.54,55790.9
49,49,49,1545.54,48752.4
45,45,45,1462.8,47554.8
60,60,60,2009.95,67336
61,61,61,2105.17,72656.8
52,52,52,1844.13,65403.8
57,57,57,2078.75,75815.1
61,61,61,2285.81,85659.5
55,55,55,2119.52,81683.1
54,54,54,2128.18,83876.9
47,47,47,1903.11,77064.7
46,46,46,1909.07,79234.4
55,55,55,2335.87,99209.3
65,65,65,2828.47,123086
56,56,56,2491.94,110894
52,52,52,2366.42,107695
59,59,59,2741.55,127395
63,63,63,2993.99,142292
61,61,61,2959.49,143589
59,59,59,2917.46,144270
62,62,62,3131.77,158197
60,60,60,3087.57,158890
65,65,65,3415.96,179525
68,68,68,3639.93,194845
75,75,75,4088.08,222839
71,71,71,3943.29,219015
52,52,52,2936.19,165796
48,48,48,2756.19,158266
70,70,70,4094.26,239477
67,67,67,3992.15,237876
81,81,81,4901.41,296596
64,64,64,3936.5,242132
94,94,94,5874.11,367084
86,86,86,5456.31,346186
89,89,89,5743.11,370606
80,80,80,5238.82,343072
92,92,92,6119.85,407102
89,89,89,6010.45,405912
99,99,99,6782.21,464640
71,71,71,4934.13,342902
92,92,92,6481.81,456681
102,102,102,7296.91,522017
98,98,98,7100.17,514420
102,102,102,7495.75,550855
114,114,114,8496.83,633308
114,114,114,8605.88,649669
121,121,121,9255.96,708050
109,109,109,8447.92,654754
125,125,125,9820.14,771491
119,119,119,9458.92,751867
136,136,136,10945.2,880882
152,152,152,12390.3,1.01e+06
142,142,142,11715,966498
150,150,150,12526.5,1.04611e+06
158,158,158,13356.6,1.12912e+06
138,138,138,11798.7,1.00877e+06
145,145,145,12539.5,1.08442e+06
137,137,137,11991.3,1.04959e+06
122,122,122,10794.3,955070
180,180,180,16113.6,1.44251e+06
146,146,146,13212.5,1.19571e+06
