#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9839055,9.83906e+06,9.83906e+06,31.7588,22.0795
71,71,71,105.554,163.013
92,92,92,225.398,560.412
100,100,100,351.477,1243.37
66,66,66,300.158,1370.52
97,97,97,531.556,2921.75
95,95,95,615.218,3992.99
108,108,108,810.544,6091.36
84,84,84,716.4,6117.57
93,93,93,885.109,8432.35
105,105,105,1103.35,11602.1
103,103,103,1180.71,13544.1
109,109,109,1362.09,17030.4
106,106,106,1424.73,19157.3
88,88,88,1272.25,18400.6
94,94,94,1456.38,22571.7
100,100,100,1650.45,27247.3
92,92,92,1610.56,28201.9
100,100,100,1850.95,34268.1
76,76,76,1487.63,29125.7
96,96,96,1967.37,40326.3
100,100,100,2151.42,46294
82,82,82,1844.47,41496.1
104,104,104,2443.79,57432.8
101,101,101,2476.21,60717.9
75,75,75,1911.81,48739.8
109,109,109,2882.93,76259
92,92,92,2532.12,69699.6
100,100,100,2852.9,81398.7
80,80,80,2360.6,69662.2
83,83,83,2531.69,77228.4
98,98,98,3085.35,97145.6
107,107,107,3477.31,113016
87,87,87,2916.59,97783.4
91,91,91,3138.75,108268
98,98,98,3478.96,123511
94,94,94,3434.14,125469
100,100,100,3751.31,140731
106,106,106,4082.05,157208
104,104,104,4106.71,162174
92,92,92,3728.25,151093
123,123,123,5106.66,212027
115,115,115,4888.29,207796
101,101,101,4397.1,191438
117,117,117,5208.13,231844
109,109,109,4956.84,225423
112,112,112,5206.21,242014
135,135,135,6410.52,304416
118,118,118,5721.37,277417
127,127,127,6282.53,310798
127,127,127,6420.37,324586
145,145,145,7466.51,384485
137,137,137,7190.04,377359
147,147,147,7866.08,420932
181,181,181,9866.68,537867
162,162,162,8993.73,499318
190,190,190,10742.1,607344
149,149,149,8563.73,492209
209,209,209,12232.7,715997
184,184,184,10953.5,652073
177,177,177,10705.3,647494
241,241,241,14814.3,910651
210,210,210,13123.4,820136
221,221,221,14035.7,891424
226,226,226,14579.3,940527
249,249,249,16311.7,1.06857e+06
274,274,274,18224.1,1.21213e+06
248,248,248,16751.2,1.13148e+06
285,285,285,19526,1.33779e+06
298,298,298,20711.6,1.43953e+06
296,296,296,20872,1.47179e+06
293,293,293,20952.7,1.49837e+06
283,283,283,20511.6,1.48669e+06
301,301,301,22122.3,1.62593e+06
335,335,335,24960.1,1.85976e+06
383,383,383,28912.8,2.18267e+06
