#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9887809,9.88781e+06,9.88781e+06,23.2926,16.3962
72,72,72,106.071,161.32
75,75,75,190.423,489.825
66,66,66,229.167,800.777
72,72,72,323.715,1462.04
76,76,76,419.759,2324.47
58,58,58,378.069,2470.09
81,81,81,604.88,4522.55
77,77,77,654.984,5578.31
78,78,78,739.501,7018.14
63,63,63,657.982,6877.73
63,63,63,727.187,8398.2
64,64,64,803.773,10099.4
84,84,84,1139.02,15452.4
74,74,74,1074.24,15599.1
73,73,73,1130.16,17502.6
77,77,77,1270.62,20973.2
73,73,73,1277.47,22360.5
74,74,74,1368.65,25320.2
67,67,67,1302.7,25333.8
52,52,52,1062.28,21705.1
62,62,62,1334.12,28712.9
64,64,64,1441.58,32475.8
65,65,65,1527.44,35898.9
69,69,69,1692.49,41519.9
72,72,72,1832.33,46637
52,52,52,1378.97,36572.4
67,67,67,1842.73,50686.6
56,56,56,1594.22,45389.3
63,63,63,1863.13,55103.6
63,63,63,1921.72,58624.3
69,69,69,2176.4,68653.5
54,54,54,1753.89,56969.5
54,54,54,1809.9,60665.9
59,59,59,2036.44,70294.4
76,76,76,2698.48,95819.5
62,62,62,2261.52,82496.2
81,81,81,3032.07,113506
55,55,55,2115.69,81388.7
54,54,54,2133.77,84318.7
66,66,66,2670.92,108094
62,62,62,2575.75,107012
49,49,49,2081.46,88421.8
68,68,68,2953.81,128314
73,73,73,3247.8,144502
64,64,64,2912.54,132552
86,86,86,3997.27,185800
81,81,81,3847.01,182716
71,71,71,3443.03,166970
73,73,73,3617.3,179251
80,80,80,4040.58,204085
86,86,86,4428.22,228020
88,88,88,4616.16,242154
97,97,97,5189.48,277644
79,79,79,4306.4,234755
83,83,83,4605.69,255577
72,72,72,4065.54,229570
100,100,100,5751.08,330758
90,90,90,5263.27,307808
84,84,84,4993.82,296889
102,102,102,6173.9,373704
92,92,92,5654.14,347499
87,87,87,5443.21,340565
100,100,100,6352.89,403600
109,109,109,7030.85,453523
111,111,111,7270.87,476275
125,125,125,8317.2,553416
138,138,138,9317.02,629046
124,124,124,8494.28,581887
145,145,145,10078.5,700530
148,148,148,10436.2,735914
138,138,138,9869.31,705833
159,159,159,11526.3,835589
136,136,136,9990.99,733980
187,187,187,13933.4,1.0382e+06
157,157,157,11856.9,895466
176,176,176,13470.1,1.03094e+06
182,182,182,14106.7,1.09342e+06
197,197,197,15462.8,1.21371e+06
184,184,184,14631.2,1.16344e+06
191,191,191,15374.2,1.23753e+06
228,228,228,18583.4,1.51467e+06
203,203,203,16742.5,1.38086e+06
179,179,179,14946.6,1.24806e+06
212,212,212,17912.8,1.51355e+06
217,217,217,18556.1,1.58679e+06
211,211,211,18246.8,1.57795e+06
228,228,228,19952.5,1.74607e+06
194,194,194,17166.7,1.51906e+06
210,210,210,18795.2,1.6822e+06
202,202,202,18287.4,1.65561e+06
237,237,237,21690.3,1.98512e+06
226,226,226,20904.1,1.93357e+06
219,219,219,20477.6,1.91478e+06
206,206,206,19462.4,1.83878e+06
219,219,219,20916.3,1.9977e+06
205,205,205,19781.9,1.90891e+06
213,213,213,20768.4,2.02502e+06
217,217,217,21368.3,2.10418e+06
185,185,185,18417.8,1.83361e+06
228,228,228,22911.3,2.30233e+06
200,200,200,20296.5,2.05976e+06
167,167,167,17116.1,1.75427e+06
230,230,230,23798.8,2.46255e+06
203,203,203,21208.5,2.21578e+06
205,205,205,21622.5,2.28066e+06
211,211,211,22472.2,2.39338e+06
208,208,208,22363.5,2.40446e+06
219,219,219,23767.5,2.57944e+06
207,207,207,22664.8,2.48164e+06
202,202,202,22316.7,2.46553e+06
228,228,228,25421.9,2.83455e+06
207,207,207,23284.7,2.61924e+06
209,209,209,23725,2.6932e+06
216,216,216,24736.2,2.8328e+06
220,220,220,25407.4,2.93428e+06
220,220,220,25631.8,2.98633e+06
258,258,258,30311.8,3.56128e+06
220,220,220,26064.9,3.0881e+06
234,234,234,27973,3.34399e+06
213,213,213,25670.2,3.09373e+06
217,217,217,26369.7,3.20445e+06
230,230,230,28180.4,3.45279e+06
202,202,202,24948.7,3.08138e+06
202,202,202,25144.4,3.12993e+06
243,243,243,30495.2,3.827e+06
231,231,231,29223.8,3.69712e+06
234,234,234,29836.9,3.80446e+06
205,205,205,26342.2,3.38494e+06
242,242,242,31342.1,4.05921e+06
234,234,234,30535.5,3.9847e+06
235,235,235,30907.7,4.06507e+06
230,230,230,30475.3,4.03804e+06
259,259,259,34575,4.61559e+06
248,248,248,33355.7,4.48633e+06
275,275,275,37265.8,5.04999e+06
270,270,270,36855.5,5.03088e+06
261,261,261,35886.3,4.93421e+06
290,290,290,40170.8,5.56448e+06
316,316,316,44073.1,6.14698e+06
296,296,296,41589,5.84342e+06
295,295,295,41743.8,5.90696e+06
299,299,299,42603,6.07032e+06
313,313,313,44919.1,6.44643e+06
347,347,347,50138,7.24447e+06
395,395,395,57474.2,8.36278e+06
325,325,325,47610.7,6.97473e+06
418,418,418,61658.5,9.09518e+06
394,394,394,58515.3,8.6905e+06
407,407,407,60849.1,9.09735e+06
424,424,424,63818.5,9.60571e+06
407,407,407,61661,9.34176e+06
405,405,405,61771.5,9.42157e+06
443,443,443,68015.6,1.04428e+07
451,451,451,69684.1,1.0767e+07
480,480,480,74644.1,1.16078e+07
440,440,440,68869.9,1.07797e+07
495,495,495,77961.3,1.22787e+07
502,502,502,79575.6,1.26141e+07
547,547,547,87244.8,1.39153e+07
524,524,524,84103.6,1.34989e+07
526,526,526,84951.7,1.37202e+07
536,536,536,87104.2,1.41552e+07
483,483,483,78969.8,1.29115e+07
563,563,563,92629,1.52401e+07
544,544,544,90024.9,1.4898e+07
