#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 1400 0 1400
#annotation axis_x.title 
#bin_number 1402
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9861430,9.86143e+06,9.86143e+06,40.2379,28.3681
94,94,94,142.292,222.21
112,112,112,275.562,687.169
134,134,134,476.475,1705.77
120,120,120,536.255,2405.34
110,110,110,606.007,3347.93
107,107,107,697.006,4549.53
136,136,136,1014.07,7572.44
109,109,109,927.126,7894.55
109,109,109,1034.66,9829.61
103,103,103,1084.3,11423.9
127,127,127,1460.82,16812.8
124,124,124,1553.18,19464.5
128,128,128,1729.91,23390.7
137,137,137,1988.92,28886.4
141,141,141,2189.45,34009.4
143,143,143,2350.93,38661.4
116,116,116,2028.91,35497
120,120,120,2219.19,41050.6
118,118,118,2299.56,44823.3
156,156,156,3199.76,65643.9
125,125,125,2684.77,57674
96,96,96,2161.13,48659.3
128,128,128,3006.85,70645.7
95,95,95,2321.12,56718.7
115,115,115,2935.25,74928.4
116,116,116,3069.23,81217
103,103,103,2834.47,78009.9
136,136,136,3879.39,110670
145,145,145,4282.44,126490
142,142,142,4333.57,132264
157,157,157,4943.7,155683
127,127,127,4131.44,134410
133,133,133,4451.92,149031
134,134,134,4618.83,159218
114,114,114,4046.81,143664
135,135,135,4924.57,179650
123,123,123,4609.23,172734
114,114,114,4388.94,168982
123,123,123,4854.21,191581
117,117,117,4737.4,191829
120,120,120,4985.56,207142
117,117,117,4972.95,211378
134,134,134,5829.4,253606
137,137,137,6104.98,272060
136,136,136,6189.84,281732
135,135,135,6277.28,291895
123,123,123,5839.9,277283
117,117,117,5677.33,275496
146,146,146,7220.85,357139
112,112,112,5649.62,284993
122,122,122,6285.19,323809
138,138,138,7243.36,380201
133,133,133,7109.74,380074
116,116,116,6321.06,344457
147,147,147,8161.65,453159
123,123,123,6951.61,392895
136,136,136,7819.03,449551
122,122,122,7132.19,416962
143,143,143,8506.69,506054
150,150,150,9074.03,548933
123,123,123,7563.78,465139
143,143,143,8935.1,558307
154,154,154,9774.6,620420
162,162,162,10451.9,674348
187,187,187,12255.1,803161
183,183,183,12182.2,810971
184,184,184,12422.5,838708
160,160,160,10961.6,750986
173,173,173,12021,835307
178,178,178,12549.5,884793
173,173,173,12366.1,883942
190,190,190,13776.6,998933
211,211,211,15511.9,1.1404e+06
229,229,229,17059.7,1.2709e+06
237,237,237,17896.2,1.35139e+06
272,272,272,20811.1,1.59231e+06
288,288,288,22315.5,1.72913e+06
274,274,274,21516.1,1.68959e+06
290,290,290,23053.9,1.83272e+06
1630,1630,1630,131874,1.06693e+07
951,951,951,77107.5,6.25195e+06
170,170,170,14025,1.15707e+06
142,142,142,11854.4,989644
156,156,156,13183.4,1.11413e+06
157,157,157,13423.6,1.14774e+06
156,156,156,13498.7,1.16806e+06
158,158,158,13821,1.209e+06
163,163,163,14432,1.27782e+06
145,145,145,12979.9,1.16193e+06
134,134,134,12128,1.09768e+06
161,161,161,14733,1.34823e+06
173,173,173,16001.6,1.48008e+06
159,159,159,14866.6,1.39005e+06
180,180,180,17010.3,1.60752e+06
174,174,174,16615.2,1.58659e+06
160,160,160,15444.8,1.49089e+06
181,181,181,17641.6,1.71949e+06
188,188,188,18521.3,1.82468e+06
188,188,188,18702.8,1.86063e+06
174,174,174,17482.3,1.75652e+06
180,180,180,18269.3,1.85428e+06
192,192,192,19677.6,2.01674e+06
205,205,205,21218.7,2.19627e+06
211,211,211,22048.6,2.30399e+06
201,201,201,21207.4,2.2376e+06
229,229,229,24392.4,2.59822e+06
249,249,249,26764.5,2.87689e+06
259,259,259,28098.4,3.04836e+06
226,226,226,24750.1,2.7105e+06
246,246,246,27184.1,3.00398e+06
291,291,291,32451.3,3.61887e+06
300,300,300,33750.3,3.79697e+06
280,280,280,31786,3.60842e+06
337,337,337,38582.8,4.41733e+06
328,328,328,37882,4.37516e+06
295,295,295,34372.3,4.00495e+06
335,335,335,39366.3,4.62602e+06
314,314,314,37211.1,4.4098e+06
309,309,309,36926.7,4.4129e+06
307,307,307,36993.2,4.45767e+06
827,827,827,100737,1.22709e+07
5064,5064,5064,617877,7.53894e+07
134,134,134,16548.1,2.04359e+06
148,148,148,18424.4,2.29365e+06
135,135,135,16943.3,2.12649e+06
148,148,148,18721.4,2.36818e+06
158,158,158,20141.1,2.56751e+06
132,132,132,16959.9,2.17909e+06
154,154,154,19943.3,2.58271e+06
142,142,142,18529.8,2.418e+06
152,152,152,19991.8,2.62944e+06
157,157,157,20809.7,2.75826e+06
145,145,145,19357.3,2.58419e+06
154,154,154,20714.4,2.78627e+06
145,145,145,19642.4,2.66086e+06
154,154,154,21018.1,2.86859e+06
115,115,115,15815.8,2.17513e+06
131,131,131,18147.2,2.51392e+06
123,123,123,17158,2.39348e+06
139,139,139,19535,2.74545e+06
127,127,127,17979.3,2.54532e+06
149,149,149,21230.6,3.02509e+06
142,142,142,20379.5,2.92481e+06
130,130,130,18790.4,2.71601e+06
165,165,165,24005.9,3.49263e+06
136,136,136,19922.1,2.91833e+06
153,153,153,22565.3,3.32806e+06
148,148,148,21973.6,3.26245e+06
143,143,143,21376.3,3.19545e+06
151,151,151,22725.3,3.42015e+06
151,151,151,22883.6,3.46795e+06
142,142,142,21654.5,3.30224e+06
142,142,142,21803.8,3.34794e+06
136,136,136,21017.5,3.24805e+06
162,162,162,25193.5,3.918e+06
130,130,130,20348.9,3.18523e+06
138,138,138,21730,3.4217e+06
154,154,154,24411.6,3.86966e+06
150,150,150,23922.9,3.81539e+06
165,165,165,26482.7,4.25051e+06
138,138,138,22290,3.60032e+06
144,144,144,23405.7,3.80437e+06
129,129,129,21087.5,3.44715e+06
130,130,130,21387,3.51851e+06
