#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9880530,9.88053e+06,9.88053e+06,28.0149,19.5231
66,66,66,101.086,158.471
75,75,75,182.82,452.267
65,65,65,227.435,801.365
66,66,66,297.272,1345.34
82,82,82,450.843,2485.35
72,72,72,470.667,3083.04
75,75,75,562.828,4230.12
70,70,70,595.975,5078.85
71,71,71,673.272,6390.01
70,70,70,735.523,7733.87
80,80,80,920.851,10606.2
83,83,83,1032.47,12849.5
69,69,69,931.614,12584.5
67,67,67,971.789,14100.8
79,79,79,1224.04,18972
69,69,69,1135.18,18681.9
69,69,69,1204.79,21042.2
91,91,91,1685.24,31216.9
73,73,73,1428.04,27941.3
66,66,66,1350.31,27631.6
69,69,69,1479.14,31714
67,67,67,1505.5,33834.6
77,77,77,1812.74,42681.6
67,67,67,1640.66,40181.5
55,55,55,1401.32,35707.9
63,63,63,1671.04,44328.7
53,53,53,1457.75,40099.6
56,56,56,1595.69,45473.3
58,58,58,1710.28,50436.2
65,65,65,1984.03,60564
63,63,63,1979.63,62211.1
57,57,57,1858.01,60569.8
55,55,55,1842.38,61720.9
66,66,66,2277.26,78579.1
76,76,76,2698.23,95801.4
62,62,62,2264.15,82689.5
62,62,62,2324.66,87167.3
63,63,63,2425.1,93355.7
69,69,69,2724.12,107554
61,61,61,2470.77,100083
71,71,71,2944.9,122152
71,71,71,3016.53,128168
65,65,65,2827.28,122983
57,57,57,2533.02,112569
82,82,82,3736.88,170303
75,75,75,3485.24,161964
69,69,69,3282.49,156161
72,72,72,3494.49,169609
77,77,77,3813.05,188829
80,80,80,4037.32,203757
92,92,92,4740.25,244246
77,77,77,4042.97,212287
90,90,90,4814.17,257521
84,84,84,4580.09,249737
93,93,93,5166.87,287068
84,84,84,4750.42,268656
82,82,82,4716.96,271345
107,107,107,6262.02,366485
117,117,117,6965.3,414672
111,111,111,6714.53,406180
129,129,129,7937.5,488413
86,86,86,5372.26,335601
106,106,106,6733.15,427701
115,115,115,7419.2,478659
114,114,114,7465.35,488880
131,131,131,8716.9,580044
131,131,131,8846.15,597374
134,134,134,9179.07,628782
135,135,135,9377.64,651419
127,127,127,8956.07,631594
146,146,146,10434.6,745771
143,143,143,10368.5,751798
150,150,150,11021.4,809817
160,160,160,11914.5,887226
174,174,174,13129.4,990710
196,196,196,14991.1,1.14662e+06
175,175,175,13564,1.05134e+06
192,192,192,15072.8,1.18329e+06
209,209,209,16613.1,1.32057e+06
175,175,175,14080.5,1.13293e+06
217,217,217,17685.3,1.44136e+06
225,225,225,18565.2,1.53187e+06
235,235,235,19622.8,1.63855e+06
213,213,213,18006.5,1.52224e+06
218,218,218,18635.1,1.59298e+06
237,237,237,20502.7,1.7737e+06
209,209,209,18285.6,1.59984e+06
198,198,198,17519.3,1.55015e+06
227,227,227,20314.3,1.81796e+06
232,232,232,20995.8,1.90013e+06
204,204,204,18665.7,1.7079e+06
225,225,225,20813.6,1.92537e+06
245,245,245,22908.9,2.14213e+06
246,246,246,23238,2.19517e+06
228,228,228,21769,2.07847e+06
212,212,212,20458.7,1.97436e+06
222,222,222,21644.2,2.11025e+06
219,219,219,21572.2,2.12496e+06
212,212,212,21089.8,2.09803e+06
211,211,211,21211.2,2.13231e+06
213,213,213,21615,2.19348e+06
200,200,200,20495.3,2.10031e+06
220,220,220,22769.6,2.35663e+06
236,236,236,24665.9,2.578e+06
218,218,218,22991.8,2.4249e+06
