#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9961990,9.96199e+06,9.96199e+06,6.86517,4.67639
32,32,32,48.1083,74.8462
23,23,23,55.6333,136.261
32,32,32,111.63,392.262
26,26,26,118.984,546.659
31,31,31,169.541,929.824
28,28,28,181.328,1176.84
28,28,28,208.141,1549.61
25,25,25,212.23,1803.94
21,21,21,199.297,1892.89
38,38,38,397.795,4167.52
30,30,30,346.33,4000.44
18,18,18,226.447,2849.85
30,30,30,403.44,5427.92
23,23,23,333.002,4822.65
30,30,30,463.646,7167.93
27,27,27,445.501,7352.81
20,20,20,348.449,6072.45
16,16,16,295.956,5475.36
26,26,26,507.826,9920.52
26,26,26,532.808,10920.2
22,22,22,473.386,10187.9
25,25,25,562.812,12672.4
17,17,17,399.927,9410.1
23,23,23,564.916,13877.3
28,28,28,714.039,18210.8
35,35,35,928.997,24660.4
28,28,28,770.996,21233
28,28,28,795.433,22599.5
30,30,30,884.015,26051.8
27,27,27,821.777,25013.8
26,26,26,817.769,25723.1
22,22,22,714.351,23197.3
22,22,22,735.522,24592.1
23,23,23,794.756,27464.3
13,13,13,461.138,16358.4
18,18,18,659.322,24152
27,27,27,1012.53,37972.7
31,31,31,1192.63,45885.9
28,28,28,1103.55,43496.4
26,26,26,1052.84,42636.6
25,25,25,1037.07,43022.1
21,21,21,893.48,38015.7
21,21,21,913.385,39729
23,23,23,1022,45413.8
29,29,29,1319.25,60016.8
17,17,17,790.657,36774.5
25,25,25,1189.41,56589.8
18,18,18,873.097,42351.9
28,28,28,1383.02,68314.9
19,19,19,960.486,48556.1
25,25,25,1287.9,66349.8
22,22,22,1155.15,60655
19,19,19,1017.64,54505.9
17,17,17,927.498,50604.4
27,27,27,1499.92,83325.9
23,23,23,1297.42,73189
19,19,19,1095.18,63129.3
26,26,26,1520.86,88964.6
23,23,23,1369.75,81577.5
31,31,31,1874.35,113330
25,25,25,1536.24,94403.5
