#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9941289,9.94129e+06,9.94129e+06,14.1627,9.27186
40,40,40,58.2276,87.7868
31,31,31,76.4183,190.739
38,38,38,133.768,474.183
35,35,35,161.731,750.107
37,37,37,203.736,1124.66
38,38,38,246.1,1596.72
45,45,45,339.878,2570.77
35,35,35,296.733,2518.36
38,38,38,360.982,3431.95
35,35,35,368.266,3878.65
40,40,40,457.59,5238.57
45,45,45,564.43,7082.9
44,44,44,591.19,7946.34
46,46,46,662.857,9554.99
31,31,31,483.542,7544.4
32,32,32,527.881,8710.4
41,41,41,719.363,12625.8
51,51,51,942.729,17431.5
37,37,37,723.757,14159.7
35,35,35,715.97,14648.8
37,37,37,792.587,16980.3
33,33,33,741.865,16680.5
35,35,35,820.578,19241.9
44,44,44,1078.04,26416.2
36,36,36,919.042,23465.7
31,31,31,822.253,21811.5
42,42,42,1155.44,31790
37,37,37,1054.28,30043.6
42,42,42,1237.98,36494.1
31,31,31,945.916,28866.7
40,40,40,1258.33,39587.9
32,32,32,1042.16,33942.7
43,43,43,1443.2,48441.7
31,31,31,1069.67,36912.5
36,36,36,1275.47,45192.6
43,43,43,1571.25,57417.7
33,33,33,1236.41,46327.7
35,35,35,1347.34,51868.3
38,38,38,1499.67,59186.7
28,28,28,1134.73,45988.4
33,33,33,1369.58,56843.5
31,31,31,1319.45,56162.3
31,31,31,1347.05,58536.3
37,37,37,1646.97,73314.4
37,37,37,1682.8,76538.5
53,53,53,2469.84,115101
41,41,41,1948.61,92614.7
52,52,52,2521.73,122295
39,39,39,1929.4,95453.7
32,32,32,1616.1,81620.7
36,36,36,1852.58,95337
54,54,54,2830.89,148411
60,60,60,3209.46,171682
34,34,34,1853.27,101021
55,55,55,3051.07,169260
63,63,63,3554.87,200593
65,65,65,3740.19,215221
60,60,60,3512.94,205684
45,45,45,2676.37,159181
57,57,57,3450.62,208897
67,67,67,4119.48,253290
59,59,59,3690.01,230787
65,65,65,4124.82,261763
66,66,66,4259.49,274903
63,63,63,4127.87,270471
65,65,65,4323.36,287566
73,73,73,4929.52,332885
81,81,81,5552.2,380588
89,89,89,6183.91,429679
74,74,74,5219.95,368222
83,83,83,5931.16,423845
71,71,71,5148.54,373350
81,81,81,5954.92,437797
94,94,94,7004.98,522025
81,81,81,6117.15,461975
89,89,89,6808.56,520869
103,103,103,7980.45,618336
97,97,97,7618.35,598352
110,110,110,8746.61,695492
109,109,109,8777.57,706851
116,116,116,9457.68,771110
101,101,101,8331.72,687311
98,98,98,8183.85,683431
126,126,126,10647.3,899732
133,133,133,11373.3,972583
118,118,118,10203.3,882269
104,104,104,9100,796259
127,127,127,11237.1,994285
123,123,123,11005.1,984666
122,122,122,11039.7,998977
126,126,126,11531.5,1.05537e+06
132,132,132,12211,1.12962e+06
139,139,139,12995.1,1.21493e+06
124,124,124,11714.3,1.10666e+06
123,123,123,11746.6,1.12182e+06
128,128,128,12348.2,1.19124e+06
100,100,100,9747.12,950073
142,142,142,13989.6,1.37825e+06
124,124,124,12337.6,1.22756e+06
135,135,135,13575.6,1.36518e+06
121,121,121,12285,1.2473e+06
108,108,108,11072,1.13509e+06
127,127,127,13141.5,1.35986e+06
102,102,102,10660.8,1.11425e+06
103,103,103,10863.6,1.1458e+06
103,103,103,10974.2,1.16925e+06
108,108,108,11609.7,1.24802e+06
99,99,99,10739.8,1.1651e+06
103,103,103,11275,1.23423e+06
110,110,110,12158,1.34381e+06
102,102,102,11367.4,1.26685e+06
104,104,104,11700.5,1.31637e+06
94,94,94,10667.6,1.21063e+06
120,120,120,13740.2,1.57328e+06
117,117,117,13517.7,1.56178e+06
137,137,137,15963.6,1.86014e+06
113,113,113,13275,1.55953e+06
110,110,110,13035.2,1.5447e+06
