#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9920886,9.92089e+06,9.92089e+06,18.6234,11.4083
55,55,55,81.9419,126.538
38,38,38,94.7941,239.356
43,43,43,150.96,533.925
51,51,51,229.845,1039.91
52,52,52,287.095,1589.5
55,55,55,357.521,2328.53
55,55,55,410.777,3073.49
45,45,45,382.831,3261.4
56,56,56,532.542,5069.43
61,61,61,642.821,6779.56
57,57,57,655.065,7533.06
59,59,59,737.728,9228.76
57,57,57,765.837,10295
52,52,52,750.161,10826.9
49,49,49,756.615,11688.1
46,46,46,756.484,12444.7
46,46,46,805.226,14098.9
50,50,50,923.81,17072.1
44,44,44,860.409,16829.2
48,48,48,981.846,20087.6
58,58,58,1246.1,26775.9
44,44,44,990.111,22283.6
50,50,50,1172.1,27480.3
46,46,46,1125.2,27527.2
54,54,54,1377.83,35159.5
51,51,51,1353.93,35947.4
39,39,39,1074.54,29609.8
42,42,42,1196.4,34083.8
48,48,48,1414.01,41657.8
52,52,52,1584.81,48304.9
50,50,50,1570.17,49311.9
38,38,38,1232.19,39959.1
43,43,43,1440.57,48264.7
43,43,43,1482.91,51144.2
53,53,53,1881.19,66775.8
49,49,49,1785.18,65042.1
55,55,55,2062.64,77358.5
52,52,52,2003.63,77207.6
46,46,46,1817.14,71786.4
48,48,48,1946.04,78902
52,52,52,2160.84,89797.2
40,40,40,1698.35,72113.4
39,39,39,1697.59,73896.2
46,46,46,2044.21,90847.1
58,58,58,2636.75,119875
51,51,51,2372.03,110328
56,56,56,2658.91,126251
44,44,44,2136.53,103748
63,63,63,3118.11,154333
64,64,64,3232.64,163286
72,72,72,3707.38,190905
46,46,46,2417.52,127057
46,46,46,2460.4,131603
49,49,49,2670.32,145526
61,61,61,3385.2,187868
52,52,52,2940.47,166280
63,63,63,3622.06,208249
66,66,66,3863.23,226134
72,72,72,4285.9,255130
80,80,80,4842.83,293169
73,73,73,4487.51,275865
64,64,64,3999.75,249975
88,88,88,5590.07,355108
81,81,81,5228.33,337481
93,93,93,6091.61,399017
87,87,87,5786.7,384903
90,90,90,6075.21,410098
104,104,104,7123.32,487911
91,91,91,6329.96,440319
110,110,110,7755,546737
109,109,109,7800.28,558212
115,115,115,8331.66,603632
120,120,120,8819.26,648172
122,122,122,9088.13,677012
111,111,111,8379.54,632592
116,116,116,8879.06,679645
124,124,124,9607.6,744414
152,152,152,11931.4,936576
161,161,161,12803.5,1.0182e+06
140,140,140,11273.6,907828
153,153,153,12470.1,1.01638e+06
140,140,140,11549.9,952864
143,143,143,11943.2,997499
162,162,162,13691.6,1.15718e+06
153,153,153,13081.2,1.11843e+06
167,167,167,14438,1.24825e+06
137,137,137,11986.9,1.04881e+06
150,150,150,13272.4,1.17439e+06
149,149,149,13339.2,1.1942e+06
151,151,151,13665,1.23666e+06
168,168,168,15372.7,1.40668e+06
179,179,179,16551.3,1.53043e+06
144,144,144,13459.5,1.25805e+06
134,134,134,12661,1.19629e+06
176,176,176,16803.1,1.60424e+06
151,151,151,14576.2,1.40707e+06
138,138,138,13463.7,1.31358e+06
171,171,171,16844,1.6592e+06
150,150,150,14920.1,1.48407e+06
145,145,145,14573.4,1.46472e+06
158,158,158,16034.4,1.62724e+06
164,164,164,16802.4,1.72147e+06
139,139,139,14387.3,1.48918e+06
128,128,128,13378.3,1.39827e+06
154,154,154,16255.3,1.71583e+06
142,142,142,15122.7,1.61055e+06
156,156,156,16769.5,1.80269e+06
142,142,142,15406.1,1.67148e+06
135,135,135,14788,1.61991e+06
151,151,151,16680.1,1.84256e+06
136,136,136,15165.7,1.69116e+06
153,153,153,17214.3,1.93682e+06
140,140,140,15890,1.80354e+06
172,172,172,19694.7,2.25515e+06
142,142,142,16399.1,1.89388e+06
145,145,145,16895.3,1.96865e+06
153,153,153,17974.1,2.11157e+06
158,158,158,18719.4,2.21784e+06
161,161,161,19243.9,2.30018e+06
136,136,136,16384.6,1.97395e+06
145,145,145,17611,2.13896e+06
143,143,143,17516,2.14554e+06
137,137,137,16920.6,2.08984e+06
140,140,140,17432.1,2.17057e+06
172,172,172,21588.7,2.70972e+06
159,159,159,20118.6,2.54565e+06
173,173,173,22060.1,2.81301e+06
178,178,178,22876.6,2.94011e+06
159,159,159,20589,2.66609e+06
183,183,183,23877.4,3.11549e+06
154,154,154,20255,2.66406e+06
155,155,155,20536.4,2.72095e+06
164,164,164,21894.6,2.92301e+06
173,173,173,23270.7,3.13021e+06
177,177,177,23975.3,3.24756e+06
173,173,173,23617.9,3.22432e+06
185,185,185,25429.8,3.49554e+06
211,211,211,29225,4.04789e+06
201,201,201,28041.6,3.9121e+06
181,181,181,25430.5,3.573e+06
204,204,204,28870.5,4.08583e+06
212,212,212,30211.8,4.30546e+06
220,220,220,31573.4,4.53129e+06
231,231,231,33375.4,4.82217e+06
258,258,258,37530.9,5.4596e+06
228,228,228,33407.9,4.89513e+06
245,245,245,36138.6,5.33062e+06
227,227,227,33711.1,5.00635e+06
261,261,261,39018.3,5.83307e+06
252,252,252,37933.5,5.71013e+06
268,268,268,40599.1,6.15036e+06
259,259,259,39498.9,6.02382e+06
263,263,263,40376.5,6.19872e+06
294,294,294,45424.1,7.01821e+06
295,295,295,45874.8,7.1339e+06
299,299,299,46788.6,7.32168e+06
285,285,285,44889,7.07028e+06
287,287,287,45491.3,7.21067e+06
305,305,305,48644.2,7.75825e+06
315,315,315,50555.8,8.11396e+06
273,273,273,44091.5,7.12111e+06
322,322,322,52322.9,8.50214e+06
350,350,350,57231.1,9.35833e+06
333,333,333,54778.1,9.01096e+06
326,326,326,53947.2,8.92734e+06
346,346,346,57607.4,9.59139e+06
331,331,331,55440.2,9.28589e+06
336,336,336,56611.6,9.53834e+06
340,340,340,57632.7,9.76924e+06
373,373,373,63595.4,1.08428e+07
346,346,346,59339.2,1.01767e+07
353,353,353,60900.1,1.05066e+07
390,390,390,67666.2,1.17403e+07
348,348,348,60713.6,1.05924e+07
357,357,357,62648.7,1.0994e+07
396,396,396,69888.8,1.23345e+07
404,404,404,71718.8,1.27317e+07
405,405,405,72308.6,1.291e+07
349,349,349,62648,1.12458e+07
374,374,374,67503.5,1.21838e+07
416,416,416,75504.5,1.37042e+07
431,431,431,78656.8,1.43548e+07
417,417,417,76525.7,1.40436e+07
407,407,407,75087.2,1.38528e+07
442,442,442,81995.4,1.5211e+07
500,500,500,93246.9,1.739e+07
497,497,497,93189,1.74733e+07
514,514,514,96887.4,1.8263e+07
563,563,563,106693,2.02194e+07
643,643,643,122491,2.33345e+07
775,775,775,148433,2.84288e+07
930,930,930,179027,3.44632e+07
1030,1030,1030,199327,3.85742e+07
1101,1101,1101,214161,4.16576e+07
1178,1178,1178,230299,4.50234e+07
1230,1230,1230,241685,4.74894e+07
1320,1320,1320,260716,5.14946e+07
1331,1331,1331,264197,5.24419e+07
1352,1352,1352,269723,5.38098e+07
1386,1386,1386,277903,5.57216e+07
1471,1471,1471,296411,5.97278e+07
1400,1400,1400,283494,5.74064e+07
1359,1359,1359,276567,5.62838e+07
1395,1395,1395,285285,5.83423e+07
1333,1333,1333,273919,5.6288e+07
1306,1306,1306,269688,5.56903e+07
1358,1358,1358,281774,5.84658e+07
1247,1247,1247,259995,5.4208e+07
1170,1170,1170,245104,5.1347e+07
1125,1125,1125,236820,4.98524e+07
1127,1127,1127,238363,5.04143e+07
1138,1138,1138,241826,5.13885e+07
1117,1117,1117,238470,5.09116e+07
1028,1028,1028,220502,4.72969e+07
1016,1016,1016,218937,4.71786e+07
967,967,967,209349,4.53229e+07
941,941,941,204674,4.45181e+07
882,882,882,192715,4.21077e+07
878,878,878,192715,4.22998e+07
785,785,785,173085,3.81637e+07
770,770,770,170564,3.77819e+07
723,723,723,160869,3.57937e+07
648,648,648,144814,3.23628e+07
650,650,650,145918,3.27573e+07
621,621,621,140039,3.15797e+07
596,596,596,134984,3.05715e+07
564,564,564,128305,2.91882e+07
530,530,530,121094,2.76677e+07
471,471,471,108090,2.48057e+07
465,465,465,107192,2.47099e+07
449,449,449,103936,2.40594e+07
411,411,411,95555.7,2.22163e+07
420,420,420,98075.8,2.29021e+07
369,369,369,86516.3,2.02848e+07
351,351,351,82657.4,1.94651e+07
317,317,317,74969.9,1.77303e+07
346,346,346,82165.1,1.95119e+07
275,275,275,65581.5,1.56398e+07
266,266,266,63706.2,1.52575e+07
236,236,236,56762.7,1.36526e+07
228,228,228,55066,1.32994e+07
205,205,205,49709.7,1.20539e+07
234,234,234,56981.1,1.38754e+07
189,189,189,46205.8,1.12962e+07
155,155,155,38054,9.34265e+06
164,164,164,40418.7,9.96142e+06
154,154,154,38113.9,9.43295e+06
137,137,137,34042.4,8.45901e+06
128,128,128,31938.4,7.96924e+06
132,132,132,33062,8.28106e+06
109,109,109,27412.2,6.89387e+06
103,103,103,26007.6,6.56694e+06
88,88,88,22308,5.65509e+06
79,79,79,20105.8,5.11699e+06
86,86,86,21970.6,5.61287e+06
68,68,68,17446.1,4.47598e+06
57,57,57,14676.5,3.77894e+06
54,54,54,13960.9,3.60937e+06
64,64,64,16609.7,4.31067e+06
58,58,58,15109.3,3.93605e+06
52,52,52,13595.5,3.55458e+06
51,51,51,13385.7,3.51326e+06
40,40,40,10539.8,2.77717e+06
37,37,37,9786.65,2.58861e+06
34,34,34,9026.71,2.39651e+06
45,45,45,11992.9,3.19621e+06
29,29,29,7758.02,2.07541e+06
34,34,34,9129.55,2.45143e+06
32,32,32,8627.66,2.32614e+06
26,26,26,7032.48,1.90214e+06
28,28,28,7602.86,2.06441e+06
18,18,18,4905.93,1.33712e+06
9,9,9,2461.91,673443
16,16,16,4389.97,1.20449e+06
21,21,21,5784.83,1.59354e+06
16,16,16,4423.18,1.22278e+06
13,13,13,3608.41,1.00159e+06
21,21,21,5848.22,1.62866e+06
12,12,12,3353.79,937325
13,13,13,3646.58,1.02289e+06
6,6,6,1688.54,475194
14,14,14,3956.32,1.11803e+06
14,14,14,3969.57,1.12554e+06
16,16,16,4554.06,1.29622e+06
5,5,5,1426.59,407035
7,7,7,2004.48,573993
13,13,13,3737.38,1.07446e+06
7,7,7,2019.2,582452
6,6,6,1737.43,503110
6,6,6,1742.68,506158
8,8,8,2331.82,679676
7,7,7,2046.76,598463
2,2,2,586.734,172129
6,6,6,1767.43,520637
4,4,4,1181.77,349147
4,4,4,1186.34,351853
5,5,5,1487.89,442766
5,5,5,1492.4,445450
3,3,3,898.227,268937
6,6,6,1802.29,541377
2,2,2,603.312,181993
2,2,2,605.69,183430
5,5,5,1517.17,460360
2,2,2,609.737,185890
2,2,2,610.894,186596
0,0,0,0,0
2,2,2,615.407,189363
3,3,3,924.598,284960
2,2,2,619.222,191718
2,2,2,621.352,193039
1,1,1,311.154,96816.8
0,0,0,0,0
0,0,0,0,0
3,3,3,942.706,296232
2,2,2,631.584,199449
0,0,0,0,0
0,0,0,0,0
1,1,1,318.611,101513
1,1,1,319.002,101762
1,1,1,320.127,102481
0,0,0,0,0
4,4,4,1290.1,416088
1,1,1,323.469,104632
2,2,2,648.961,210575
1,1,1,325.132,105711
1,1,1,326.584,106657
0,0,0,0,0
0,0,0,0,0
1,1,1,329.603,108638
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,337.14,113663
1,1,1,338.228,114398
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,356.575,127146
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,374.284,140088
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,393.846,155114
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,398.04,158436
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
