#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9919401,9.9194e+06,9.9194e+06,15.9616,10.8082
43,43,43,64.1341,99.1828
44,44,44,108.887,273.185
36,36,36,125.348,440.459
54,54,54,240.223,1072.93
56,56,56,308.71,1707.04
40,40,40,260.753,1703.28
57,57,57,427.138,3205.69
46,46,46,388.923,3292.3
42,42,42,397.371,3763.37
52,52,52,543.025,5674.96
50,50,50,574.332,6600.61
49,49,49,612.486,7659.58
47,47,47,632.784,8522.15
48,48,48,695.69,10086.8
54,54,54,838.743,13031.6
47,47,47,773.836,12744.1
56,56,56,982.226,17233.7
47,47,47,870.679,16133.1
49,49,49,959.474,18790.8
51,51,51,1045.17,21423
35,35,35,752.592,16186.5
49,49,49,1105.95,24965.6
48,48,48,1127.27,26478
44,44,44,1077.23,26376.8
41,41,41,1046.07,26692.1
41,41,41,1091.14,29041.6
41,41,41,1128.14,31045
38,38,38,1083.38,30889.9
38,38,38,1119.34,32976.2
54,54,54,1646.37,50199.3
40,40,40,1262.35,39841
47,47,47,1527.91,49674.8
52,52,52,1743.05,58431.6
59,59,59,2034.3,70146.2
39,39,39,1382.98,49045.6
49,49,49,1788.83,65307.8
53,53,53,1983.42,74230.1
49,49,49,1886.49,72633.7
40,40,40,1579.53,62375.3
55,55,55,2226,90097.3
58,58,58,2407.99,99976.1
42,42,42,1786.51,75994.6
46,46,46,2002.02,87135.8
50,50,50,2223.46,98879.2
51,51,51,2321.61,105688
54,54,54,2511.64,116826
67,67,67,3183.81,151299
62,62,62,3006.11,145758
64,64,64,3169.78,156997
54,54,54,2730.62,138083
52,52,52,2676.65,137783
53,53,53,2783.39,146179
67,67,67,3584.33,191759
52,52,52,2831.03,154133
56,56,56,3106.5,172333
70,70,70,3952.72,223206
77,77,77,4427.12,254545
72,72,72,4214.32,246679
79,79,79,4699.7,279592
69,69,69,4175.24,252652
73,73,73,4492.38,276464
58,58,58,3627.45,226875
86,86,86,5465.12,347305
86,86,86,5545.12,357546
83,83,83,5432.61,355589
90,90,90,5984.26,397912
99,99,99,6681.33,450919
88,88,88,6033.01,413612
107,107,107,7437.83,517030
109,109,109,7686.83,542096
107,107,107,7653.68,547474
111,111,111,8043.66,582895
137,137,137,10070.3,740234
110,110,110,8190,609790
132,132,132,9971.55,753284
137,137,137,10482.8,802118
142,142,142,11013.2,854174
140,140,140,10989.3,862616
138,138,138,10979.2,873511
138,138,138,11108.1,894144
168,168,168,13697.2,1.11676e+06
160,160,160,13196.4,1.08842e+06
168,168,168,14026.6,1.17111e+06
156,156,156,13184.5,1.11431e+06
156,156,156,13340.3,1.1408e+06
140,140,140,12110.1,1.04755e+06
158,158,158,13825.2,1.20973e+06
159,159,159,14078.1,1.24651e+06
171,171,171,15301,1.36915e+06
155,155,155,14032.5,1.27041e+06
172,172,172,15739.5,1.44031e+06
160,160,160,14799.3,1.36887e+06
153,153,153,14301.1,1.33675e+06
175,175,175,16531.8,1.56173e+06
183,183,183,17475.5,1.66883e+06
169,169,169,16311.4,1.57435e+06
175,175,175,17058.6,1.66284e+06
184,184,184,18127.5,1.78592e+06
140,140,140,13933.8,1.3868e+06
149,149,149,14969.8,1.50401e+06
165,165,165,16746.2,1.69961e+06
139,139,139,14252.1,1.46132e+06
181,181,181,18728.1,1.9378e+06
184,184,184,19224.8,2.00867e+06
166,166,166,17511.1,1.84724e+06
146,146,146,15546.9,1.65553e+06
148,148,148,15912.3,1.71084e+06
157,157,157,17029.3,1.84712e+06
181,181,181,19817.7,2.16985e+06
166,166,166,18342.3,2.02675e+06
182,182,182,20289.5,2.2619e+06
160,160,160,17998.4,2.02466e+06
147,147,147,16684.4,1.89367e+06
155,155,155,17749,2.03244e+06
163,163,163,18834.1,2.17623e+06
155,155,155,18064.4,2.10531e+06
176,176,176,20675.7,2.42891e+06
159,159,159,18834,2.23095e+06
167,167,167,19954.2,2.38426e+06
154,154,154,18564.9,2.23805e+06
151,151,151,18344.8,2.22869e+06
176,176,176,21558.5,2.64075e+06
140,140,140,17286,2.13433e+06
168,168,168,20919,2.60481e+06
169,169,169,21205.1,2.6607e+06
166,166,166,20995.9,2.65561e+06
137,137,137,17465.6,2.22663e+06
175,175,175,22486.5,2.8894e+06
158,158,158,20466.2,2.65107e+06
183,183,183,23882,3.11669e+06
213,213,213,28008.7,3.68307e+06
163,163,163,21601.6,2.86278e+06
165,165,165,22030.9,2.9416e+06
187,187,187,25148.9,3.38219e+06
211,211,211,28597.4,3.87589e+06
197,197,197,26880.9,3.66794e+06
198,198,198,27215.2,3.74076e+06
217,217,217,30054.3,4.1625e+06
214,214,214,29852.8,4.16446e+06
214,214,214,30074.7,4.22659e+06
253,253,253,35797,5.06495e+06
209,209,209,29785,4.24474e+06
237,237,237,34001.1,4.87798e+06
259,259,259,37436.2,5.41111e+06
279,279,279,40593.1,5.90611e+06
269,269,269,39409.1,5.77355e+06
268,268,268,39538.8,5.8333e+06
269,269,269,39941.1,5.93047e+06
