#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9921950,9.92195e+06,9.92195e+06,23.2812,18.2017
52,52,52,80.3157,128.635
34,34,34,84.1129,210.023
41,41,41,142.077,495.499
39,39,39,173.817,777.403
44,44,44,242.375,1338.98
50,50,50,320.979,2064.61
57,57,57,430.271,3251.89
53,53,53,449.357,3813.56
46,46,46,435.664,4129.44
53,53,53,551.041,5732.23
42,42,42,482.528,5547.13
58,58,58,728.203,9146.59
48,48,48,646.648,8715.36
51,51,51,741.852,10794.4
42,42,42,649.927,10061.6
52,52,52,857.571,14147.2
50,50,50,878.14,15427
48,48,48,884.637,16307.6
42,42,42,819.107,15978.5
38,38,38,780.502,16034.3
39,39,39,836.706,17953.5
43,43,43,968.302,21808.8
43,43,43,1007.59,23614.9
42,42,42,1028.71,25199.5
48,48,48,1229.71,31507.1
43,43,43,1142.51,30359.1
32,32,32,880.128,24210.3
37,37,37,1054.84,30076.1
46,46,46,1353.99,39857.6
50,50,50,1524.2,46468.1
34,34,34,1069.74,33659.9
42,42,42,1362.98,44234.8
35,35,35,1169.72,39095.9
44,44,44,1517.86,52365.1
41,41,41,1455.4,51665.8
50,50,50,1822.45,66430.2
41,41,41,1534.95,57468.6
48,48,48,1850.96,71380.4
60,60,60,2371,93699
44,44,44,1782.11,72182.8
46,46,46,1909.82,79295.9
48,48,48,2040.82,86774
51,51,51,2219.22,96571.1
62,62,62,2759.84,122855
38,38,38,1726.23,78421
41,41,41,1904.9,88506.6
54,54,54,2563.44,121694
45,45,45,2184.92,106090
55,55,55,2720.5,134570
52,52,52,2624.8,132497
54,54,54,2779.46,143067
55,55,55,2886.28,151469
45,45,45,2408.85,128950
54,54,54,2942.93,160390
62,62,62,3439.48,190812
54,54,54,3052.21,172522
67,67,67,3847.77,220981
71,71,71,4153.48,242984
72,72,72,4284.25,254934
74,74,74,4477.82,270963
76,76,76,4671.46,287145
65,65,65,4063.47,254033
77,77,77,4887.11,310185
71,71,71,4582.94,295827
84,84,84,5503.63,360600
97,97,97,6450.87,429016
94,94,94,6342.01,427891
96,96,96,6576.41,450519
92,92,92,6391.13,443992
91,91,91,6419.41,452853
106,106,106,7577.29,541662
106,106,106,7677.8,556129
110,110,110,8084.86,594235
97,97,97,7221.1,537580
89,89,89,6715.48,506722
118,118,118,9028.05,690736
121,121,121,9378.57,726932
129,129,129,10132.2,795843
133,133,133,10572.1,840388
121,121,121,9740.01,784041
154,154,154,12551.2,1.02295e+06
165,165,165,13607.9,1.12229e+06
145,145,145,12101.2,1.00993e+06
