#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9940690,9.94069e+06,9.94069e+06,9.85552,7.01346
38,38,38,58.4212,93.4433
35,35,35,89.7243,232.595
35,35,35,122.758,432.308
40,40,40,181.614,826.726
32,32,32,173.225,939.941
33,33,33,213.873,1388.57
39,39,39,291.94,2188.34
33,33,33,282.222,2416.06
33,33,33,312.252,2957.83
34,34,34,357.467,3761.12
37,37,37,425.794,4902.75
38,38,38,476.696,5982.99
35,35,35,473.263,6401.16
40,40,40,581.59,8458.7
31,31,31,481.38,7477.84
34,34,34,563.105,9328.8
40,40,40,702.136,12327.7
30,30,30,555.267,10279.4
38,38,38,739.903,14409.1
33,33,33,678.3,13945.5
32,32,32,687.486,14772.8
38,38,38,857.08,19334
37,37,37,870.01,20460.7
34,34,34,835.351,20526.1
25,25,25,637.243,16245.3
31,31,31,819.631,21673.2
37,37,37,1019.26,28081.4
31,31,31,883.886,25203.9
37,37,37,1092.65,32270.2
36,36,36,1098.99,33553.3
42,42,42,1324.4,41766.7
34,34,34,1104.03,35852.4
27,27,27,903.626,30245.2
40,40,40,1379.64,47588.9
30,30,30,1063.93,37733.9
37,37,37,1350,49260
38,38,38,1423.32,53315
41,41,41,1578.74,60793.8
39,39,39,1542.33,60996.6
44,44,44,1779.44,71967.3
38,38,38,1580.26,65719.2
33,33,33,1402.76,59630.6
44,44,44,1915.07,83355.9
35,35,35,1555.32,69117
37,37,37,1684.81,76721.7
32,32,32,1490.04,69384.5
40,40,40,1897.4,90005.4
37,37,37,1793.15,86905.5
39,39,39,1931.41,95652.7
44,44,44,2223.35,112351
36,36,36,1853.32,95414.2
44,44,44,2307.5,121016
36,36,36,1926.45,103093
53,53,53,2887.97,157370
40,40,40,2219.93,123206
40,40,40,2261.01,127808
48,48,48,2756.98,158357
47,47,47,2751.43,161075
55,55,55,3272.41,194707
57,57,57,3447.91,208567
55,55,55,3379.79,207694
66,66,66,4127.05,258075
71,71,71,4512.06,286748
61,61,61,3933.22,253616
62,62,62,4057.48,265540
49,49,49,3259.05,216767
64,64,64,4317.16,291222
68,68,68,4661.49,319556
75,75,75,5211.98,362202
86,86,86,6062.93,427440
64,64,64,4575.15,327068
76,76,76,5507.61,399133
71,71,71,5218.89,383622
73,73,73,5434.74,404614
92,92,92,6942.81,523949
95,95,95,7266.8,555864
83,83,83,6434.63,498857
107,107,107,8396.07,658833
122,122,122,9702.54,771642
107,107,107,8612.46,693227
107,107,107,8725.91,711612
96,96,96,7919.97,653403
122,122,122,10187.3,850679
99,99,99,8367.46,707223
101,101,101,8632.07,737757
106,106,106,9171.4,793542
132,132,132,11560.9,1.01254e+06
123,123,123,10886.7,963594
100,100,100,8951.29,801263
102,102,102,9234.96,836132
107,107,107,9786.46,895100
112,112,112,10355.9,957552
104,104,104,9724.49,909295
132,132,132,12477.7,1.1795e+06
101,101,101,9643.74,920819
123,123,123,11863.6,1.14427e+06
96,96,96,9358.2,912255
109,109,109,10734.9,1.05724e+06
120,120,120,11935.1,1.18706e+06
118,118,118,11861.7,1.19239e+06
109,109,109,11065.3,1.12332e+06
104,104,104,10658.5,1.09235e+06
105,105,105,10864.9,1.12426e+06
105,105,105,10974.7,1.1471e+06
114,114,114,12025.6,1.26856e+06
120,120,120,12779.4,1.36096e+06
103,103,103,11072.5,1.1903e+06
110,110,110,11934.6,1.29487e+06
117,117,117,12808.9,1.40229e+06
101,101,101,11160.1,1.23315e+06
116,116,116,12932.6,1.44183e+06
116,116,116,13050.5,1.46825e+06
129,129,129,14640.3,1.66155e+06
112,112,112,12823,1.46813e+06
119,119,119,13747.1,1.58809e+06
119,119,119,13862.9,1.61496e+06
133,133,133,15623.6,1.83533e+06
123,123,123,14576.7,1.72749e+06
96,96,96,11475.3,1.37171e+06
117,117,117,14094.7,1.69797e+06
123,123,123,14940.6,1.81481e+06
126,126,126,15440.8,1.89221e+06
96,96,96,11860.7,1.46538e+06
117,117,117,14572.1,1.81494e+06
116,116,116,14559.5,1.8274e+06
119,119,119,15057.4,1.90527e+06
123,123,123,15683.7,1.99982e+06
128,128,128,16453.3,2.11493e+06
104,104,104,13472.3,1.74523e+06
126,126,126,16445.4,2.14645e+06
117,117,117,15384.7,2.023e+06
134,134,134,17757,2.35307e+06
140,140,140,18689.3,2.49493e+06
111,111,111,14928.3,2.00769e+06
132,132,132,17884.4,2.42313e+06
130,130,130,17737.4,2.42012e+06
138,138,138,18974.1,2.60883e+06
139,139,139,19250.2,2.66598e+06
153,153,153,21345.6,2.97801e+06
175,175,175,24588.3,3.45477e+06
141,141,141,19953.5,2.82373e+06
134,134,134,19091.7,2.7201e+06
206,206,206,29561.5,4.24217e+06
150,150,150,21679.7,3.1334e+06
195,195,195,28372.8,4.1283e+06
176,176,176,25782.7,3.777e+06
180,180,180,26555.5,3.91776e+06
172,172,172,25544.8,3.79384e+06
184,184,184,27508,4.11247e+06
193,193,193,29044.8,4.37099e+06
214,214,214,32424.1,4.91274e+06
210,210,210,32029.4,4.88517e+06
196,196,196,30081.5,4.61684e+06
198,198,198,30593.2,4.727e+06
175,175,175,27206.4,4.22966e+06
211,211,211,33018.5,5.16693e+06
217,217,217,34174.3,5.38196e+06
243,243,243,38513.4,6.10406e+06
240,240,240,38284.5,6.10711e+06
210,210,210,33708.5,5.41081e+06
234,234,234,37792.9,6.10389e+06
239,239,239,38832.6,6.30952e+06
227,227,227,37109.3,6.06655e+06
251,251,251,41290.3,6.7924e+06
258,258,258,42694.4,7.06518e+06
249,249,249,41461.6,6.9039e+06
265,265,265,44392.5,7.43661e+06
268,268,268,45150.8,7.60674e+06
271,271,271,45931.7,7.78496e+06
256,256,256,43648.4,7.44214e+06
255,255,255,43737.4,7.50181e+06
265,265,265,45715.5,7.88646e+06
281,281,281,48754.7,8.45916e+06
286,286,286,49904.6,8.70797e+06
286,286,286,50188.8,8.80741e+06
292,292,292,51537,9.09613e+06
310,310,310,55030.6,9.76894e+06
297,297,297,53016.5,9.46383e+06
306,306,306,54923,9.85799e+06
296,296,296,53419,9.64054e+06
303,303,303,55002.9,9.98459e+06
312,312,312,56932.7,1.03889e+07
305,305,305,55962,1.0268e+07
329,329,329,60693.3,1.11966e+07
337,337,337,62513.6,1.15963e+07
337,337,337,62851.5,1.1722e+07
349,349,349,65450.5,1.22744e+07
393,393,393,74076.1,1.39625e+07
493,493,493,93433.8,1.77077e+07
531,531,531,101169,1.92752e+07
531,531,531,101695,1.94763e+07
686,686,686,132068,2.54257e+07
672,672,672,130037,2.51632e+07
798,798,798,155230,3.01962e+07
835,835,835,163240,3.19129e+07
886,886,886,174103,3.4212e+07
927,927,927,183091,3.61624e+07
1035,1035,1035,205448,4.07814e+07
1025,1025,1025,204487,4.07953e+07
1024,1024,1024,205316,4.11667e+07
1005,1005,1005,202492,4.07992e+07
1053,1053,1053,213240,4.31826e+07
964,964,964,196178,3.99229e+07
1045,1045,1045,213715,4.37072e+07
935,935,935,192126,3.94787e+07
938,938,938,193680,3.99915e+07
951,951,951,197334,4.09474e+07
958,958,958,199748,4.16486e+07
873,873,873,182890,3.83148e+07
854,854,854,179763,3.78392e+07
839,839,839,177443,3.75281e+07
791,791,791,168083,3.57169e+07
825,825,825,176133,3.76034e+07
759,759,759,162794,3.4917e+07
730,730,730,157323,3.39049e+07
694,694,694,150237,3.25233e+07
668,668,668,145281,3.15969e+07
657,657,657,143561,3.13697e+07
640,640,640,140483,3.08365e+07
649,649,649,143104,3.15543e+07
606,606,606,134223,2.97293e+07
525,525,525,116801,2.59856e+07
498,498,498,111304,2.48769e+07
484,484,484,108659,2.43942e+07
498,498,498,112289,2.5319e+07
450,450,450,101919,2.30834e+07
454,454,454,103272,2.34917e+07
