#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9936336,9.93634e+06,9.93634e+06,13.5942,9.4684
42,42,42,62.6168,97.3766
35,35,35,86.8759,218.336
35,35,35,122.516,432.247
42,42,42,186.576,831.945
39,39,39,216.254,1202.58
43,43,43,278.223,1803.67
45,45,45,341.514,2594.99
39,39,39,331.26,2817.17
40,40,40,381.254,3636.93
38,38,38,397.298,4156.88
39,39,39,447.34,5133.97
38,38,38,470.833,5836.9
47,47,47,632.608,8518.23
46,46,46,669.53,9749.43
41,41,41,635.798,9862.75
43,43,43,709.497,11710.3
32,32,32,560.969,9837
38,38,38,702.663,12996.8
48,48,48,936.528,18275.8
30,30,30,615.004,12609.7
39,39,39,834.534,17859.7
37,37,37,831.289,18679.6
43,43,43,1011.19,23783.2
36,36,36,883.16,21668.3
30,30,30,763.794,19448.6
39,39,39,1031.37,27277.8
38,38,38,1046.42,28818.5
27,27,27,770.026,21963.4
47,47,47,1387.87,40986.2
32,32,32,972.757,29572.9
32,32,32,1009.18,31828.1
47,47,47,1525.01,49484.8
26,26,26,868.498,29013.7
33,33,33,1140.41,39413.3
41,41,41,1454.69,51615.7
36,36,36,1316.41,48139.7
41,41,41,1540.55,57888.8
36,36,36,1384.04,53214.3
37,37,37,1460.17,57627.7
32,32,32,1296.48,52528.9
33,33,33,1370.17,56892.7
37,37,37,1571.74,66770.5
37,37,37,1608.72,69948.7
31,31,31,1381.02,61525.4
26,26,26,1184.94,54004.9
29,29,29,1350.93,62934.4
36,36,36,1710.03,81230.2
44,44,44,2130.57,103171
43,43,43,2128.28,105343
48,48,48,2426.95,122713
37,37,37,1906.34,98223.8
35,35,35,1835.84,96297.8
54,54,54,2885.74,154218
37,37,37,2014.92,109730
46,46,46,2552.43,141632
36,36,36,2034.43,114973
45,45,45,2586.37,148654
40,40,40,2340.39,136939
41,41,41,2439.19,145117
47,47,47,2841.55,171799
62,62,62,3815.18,234772
65,65,65,4061.07,253733
38,38,38,2413.55,153298
47,47,47,3031.67,195559
53,53,53,3469.14,227078
42,42,42,2795.25,186038
61,61,61,4115.63,277684
71,71,71,4863.52,333158
53,53,53,3684.2,256105
72,72,72,5074.78,357692
70,70,70,5005.76,357971
67,67,67,4858.56,352328
69,69,69,5066.64,372046
79,79,79,5887.98,438845
83,83,83,6269.05,473512
66,66,66,5051.25,386598
79,79,79,6119.61,474052
90,90,90,7065.44,554680
92,92,92,7314.91,581615
108,108,108,8694.26,699918
94,94,94,7664.68,624978
81,81,81,6681.12,551086
80,80,80,6680,557787
107,107,107,9043.63,764377
119,119,119,10175.5,870096
109,109,109,9426.68,815260
112,112,112,9798.16,857187
106,106,106,9378.91,829858
107,107,107,9573.25,856523
100,100,100,9050.88,819193
113,113,113,10331.8,944659
109,109,109,10078,931807
94,94,94,8787.85,821565
113,113,113,10680.9,1.00958e+06
115,115,115,10981,1.04855e+06
112,112,112,10807,1.04278e+06
108,108,108,10530.8,1.02684e+06
112,112,112,11035,1.08724e+06
115,115,115,11441.2,1.13828e+06
128,128,128,12863.9,1.29283e+06
131,131,131,13293.4,1.34898e+06
94,94,94,9636.9,987984
103,103,103,10661.8,1.10364e+06
97,97,97,10137.6,1.05951e+06
98,98,98,10340,1.09097e+06
100,100,100,10649.4,1.1341e+06
123,123,123,13228,1.42261e+06
138,138,138,14971.6,1.62428e+06
103,103,103,11274.4,1.23411e+06
131,131,131,14473.2,1.59905e+06
91,91,91,10146.3,1.1313e+06
97,97,97,10916.4,1.22854e+06
128,128,128,14532.6,1.64997e+06
97,97,97,11108.8,1.27223e+06
98,98,98,11317,1.3069e+06
114,114,114,13283.2,1.54776e+06
103,103,103,12100.9,1.42169e+06
116,116,116,13749.4,1.62971e+06
138,138,138,16492,1.97093e+06
103,103,103,12409.7,1.49515e+06
118,118,118,14335.8,1.74168e+06
104,104,104,12738.7,1.56033e+06
119,119,119,14697.2,1.8152e+06
100,100,100,12451,1.55028e+06
115,115,115,14426.2,1.80972e+06
117,117,117,14804.2,1.87321e+06
141,141,141,17980,2.29277e+06
125,125,125,16063.8,2.06438e+06
144,144,144,18646.3,2.41448e+06
126,126,126,16440.7,2.14523e+06
141,141,141,18544,2.43888e+06
145,145,145,19211.9,2.5455e+06
145,145,145,19360.2,2.58496e+06
144,144,144,19373.2,2.6064e+06
146,146,146,19781.5,2.68019e+06
165,165,165,22525,3.07501e+06
160,160,160,21998.1,3.02448e+06
159,159,159,22026.4,3.05136e+06
154,154,154,21485.7,2.99766e+06
167,167,167,23466.1,3.29737e+06
189,189,189,26746.4,3.78505e+06
180,180,180,25647.8,3.65451e+06
187,187,187,26839.2,3.85212e+06
205,205,205,29620,4.27973e+06
220,220,220,32005.8,4.65626e+06
205,205,205,30030.3,4.39915e+06
196,196,196,28916.3,4.26611e+06
222,222,222,32969.2,4.89627e+06
230,230,230,34380.1,5.13911e+06
229,229,229,34455.5,5.18423e+06
238,238,238,36058.4,5.46307e+06
237,237,237,36142.3,5.51168e+06
265,265,265,40674.8,6.2432e+06
198,198,198,30600.8,4.72936e+06
228,228,228,35453.5,5.51298e+06
237,237,237,37082.2,5.80208e+06
226,226,226,35597.7,5.60707e+06
236,236,236,37416,5.93205e+06
262,262,262,41791.3,6.6661e+06
257,257,257,41248.9,6.62054e+06
250,250,250,40384.6,6.5237e+06
243,243,243,39486.1,6.41627e+06
266,266,266,43493.3,7.11155e+06
281,281,281,46223,7.60347e+06
267,267,267,44187.8,7.31298e+06
298,298,298,49611.9,8.25956e+06
283,283,283,47404,7.94044e+06
267,267,267,44989.7,7.58083e+06
276,276,276,46781.7,7.92946e+06
294,294,294,50126,8.54634e+06
262,262,262,44929.1,7.7047e+06
261,261,261,45019,7.7652e+06
290,290,290,50316,8.73002e+06
269,269,269,46949.3,8.1942e+06
285,285,285,50017.2,8.778e+06
288,288,288,50826.7,8.97e+06
298,298,298,52895.1,9.38893e+06
289,289,289,51593.4,9.21066e+06
287,287,287,51520.4,9.24864e+06
294,294,294,53074.1,9.58117e+06
287,287,287,52088.4,9.45368e+06
313,313,313,57124.2,1.04255e+07
328,328,328,60187.7,1.10444e+07
340,340,340,62724,1.15715e+07
358,358,358,66417.6,1.23221e+07
345,345,345,64339.5,1.19988e+07
368,368,368,69001.2,1.2938e+07
446,446,446,84087.3,1.58536e+07
500,500,500,94743.9,1.79528e+07
550,550,550,104766,1.99562e+07
652,652,652,124875,2.39169e+07
696,696,696,133977,2.57902e+07
838,838,838,162157,3.13781e+07
873,873,873,169810,3.30303e+07
967,967,967,189049,3.69592e+07
998,998,998,196116,3.85387e+07
1112,1112,1112,219617,4.33739e+07
1087,1087,1087,215775,4.28327e+07
1110,1110,1110,221453,4.41814e+07
1152,1152,1152,230977,4.63113e+07
1138,1138,1138,229295,4.62008e+07
1126,1126,1126,228023,4.61764e+07
1078,1078,1078,219381,4.46459e+07
1166,1166,1166,238444,4.87612e+07
1116,1116,1116,229336,4.71282e+07
1039,1039,1039,214572,4.43129e+07
