#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 700 0 700
#annotation axis_x.title 
#bin_number 702
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
98394,98394,98394,0,0
0,0,0,0,0
3,3,3,7.06682,16.8171
3,3,3,10.1901,35.0319
1,1,1,4.781,22.8579
0,0,0,0,0
0,0,0,0,0
2,2,2,15.2001,115.534
0,0,0,0,0
1,1,1,9.91508,98.3088
0,0,0,0,0
0,0,0,0,0
2,2,2,25.6203,328.25
0,0,0,0,0
1,1,1,14.3717,206.544
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,37.5006,703.173
1,1,1,19.9844,399.375
2,2,2,40.7251,829.288
1,1,1,21.3581,456.167
1,1,1,22.9904,528.557
0,0,0,0,0
1,1,1,24.3682,593.808
0,0,0,0,0
1,1,1,26.5261,703.633
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,33.4977,1122.1
4,4,4,139.182,4842.99
1,1,1,35.0203,1226.42
1,1,1,36.2579,1314.64
0,0,0,0,0
0,0,0,0,0
2,2,2,78.9934,3120.11
0,0,0,0,0
0,0,0,0,0
1,1,1,42.8722,1838.03
1,1,1,43.5524,1896.81
0,0,0,0,0
1,1,1,45.3971,2060.9
1,1,1,46.961,2205.33
0,0,0,0,0
0,0,0,0,0
1,1,1,49.669,2467.01
0,0,0,0,0
1,1,1,51.3168,2633.41
1,1,1,52.3677,2742.37
2,2,2,106.684,5691.01
0,0,0,0,0
2,2,2,111.017,6162.62
0,0,0,0,0
2,2,2,114.467,6551.31
0,0,0,0,0
2,2,2,119.066,7088.37
4,4,4,242.454,14696.2
2,2,2,123.637,7643.12
1,1,1,62.2521,3875.32
3,3,3,190.967,12156.4
0,0,0,0,0
2,2,2,130.035,8454.56
2,2,2,132.887,8829.57
3,3,3,202.226,13632
1,1,1,68.4131,4680.35
1,1,1,69.6177,4846.63
2,2,2,140.599,9884.06
2,2,2,143.581,10307.8
2,2,2,144.553,10447.8
3,3,3,220.076,16144.9
2,2,2,149.123,11119
3,3,3,226.131,17045.2
7,7,7,535.962,41036.9
4,4,4,309.887,24007.8
3,3,3,236.338,18618.6
4,4,4,319.689,25550.3
2,2,2,160.408,12865.4
4,4,4,326.225,26605.9
4,4,4,329.498,27142.4
4,4,4,333.843,27863.3
2,2,2,169.303,14331.8
